# SQM interaction energies (kcal/mol)
system	PM6	PM6-D3	PM6-D3H4	PM6-D3H4X	PM7	DFTB3	DFTB3-D3	DFTB3-D3H4	DFTB3-D3H4X	DFTB3-D3H5	DFTB3-D3H5X	GFN2-XTB
3.27.01	-1.272	-2.941	-2.941	-2.962	-2.614	-0.845	-3.143	-3.231	-3.231	-3.239	-3.239	-2.910
3.27.02	0.571	-1.198	-1.198	-1.217	-4.846	-3.200	-6.226	-6.322	-6.322	-6.257	-6.257	-4.532
3.27.03	-0.062	-1.349	-1.349	-1.365	-3.271	-1.769	-3.745	-3.920	-3.920	-3.883	-3.883	-2.902
3.27.04	-0.588	-2.736	-2.736	-2.762	-4.835	-2.626	-5.772	-5.993	-5.993	-5.943	-5.943	-4.431
3.27.05	2.315	0.461	0.461	0.461	-6.078	-4.006	-7.675	-7.638	-7.638	-7.638	-7.638	-5.380
3.27.06	0.711	-0.270	-0.270	-0.271	-2.631	-1.556	-3.302	-3.520	-3.520	-3.437	-3.437	-2.097
3.27.07	2.466	1.084	1.084	1.083	-2.830	-2.691	-5.662	-5.745	-5.745	-5.745	-5.745	-3.543
3.27.08	1.876	0.653	0.653	0.653	-4.732	-2.922	-5.468	-5.560	-5.560	-5.560	-5.560	-3.596
3.27.09	0.066	-1.164	-1.164	-1.165	-3.737	-2.481	-4.667	-4.672	-4.672	-4.672	-4.672	-3.211
3.27.10	-0.152	-0.961	-0.961	-0.961	-2.443	-1.485	-2.886	-2.885	-2.885	-2.885	-2.885	-2.077
3.28.01	-1.409	-3.153	-3.153	-3.174	-3.130	-0.801	-3.274	-3.352	-3.352	-3.354	-3.354	-3.187
3.28.02	-1.981	-4.042	-4.042	-4.021	-4.633	-1.637	-4.910	-5.030	-5.030	-5.007	-5.007	-4.699
3.28.03	-1.252	-2.985	-2.985	-2.071	-6.196	-4.097	-7.462	-7.844	-7.844	-7.757	-7.757	-5.204
3.28.04	-1.769	-3.831	-3.831	-3.442	-6.245	-2.934	-6.659	-6.830	-6.830	-6.770	-6.770	-5.492
3.28.05	-1.069	-1.854	-1.854	-1.657	-1.987	-1.322	-2.705	-2.694	-2.694	-2.694	-2.694	-2.102
3.28.06	-2.686	-4.041	-4.041	-4.000	-3.220	-1.378	-3.513	-3.444	-3.444	-3.455	-3.455	-4.576
3.28.07	-2.393	-4.349	-4.349	-3.774	-5.697	-3.217	-6.618	-6.771	-6.771	-6.763	-6.763	-5.502
3.28.08	-1.839	-2.568	-2.568	-2.195	-2.985	-1.865	-3.454	-3.481	-3.481	-3.481	-3.481	-2.393
3.28.09	-0.847	-1.921	-1.921	-1.570	-3.184	-1.695	-3.637	-3.831	-3.831	-3.715	-3.715	-2.760
3.28.10	-2.805	-4.317	-4.317	-2.867	-6.548	-4.452	-7.900	-8.524	-8.524	-8.324	-8.324	-4.635
3.28.11	-2.591	-3.794	-3.794	-2.547	-4.967	-3.472	-6.455	-6.698	-6.698	-6.698	-6.698	-4.204
3.28.12	-2.969	-4.518	-4.518	-3.039	-6.480	-4.146	-7.756	-8.387	-8.387	-8.171	-8.171	-4.811
3.29.01	-0.050	-0.826	-0.826	-0.828	-1.065	-0.276	-0.976	-1.326	-1.326	-1.326	-1.326	-1.573
3.29.02	0.171	-0.629	-0.629	-0.630	-0.568	0.106	-0.580	-0.945	-0.945	-0.945	-0.945	-0.886
3.29.03	0.497	0.257	0.257	0.257	-0.513	0.032	-0.231	-0.316	-0.316	-0.316	-0.316	-0.324
3.30.01	-0.365	-1.410	-1.410	-1.412	-5.008	-1.681	-2.910	-3.090	-3.090	-3.090	-3.090	-1.559
3.30.02	-0.176	-1.058	-1.058	-1.061	-3.346	-1.091	-1.987	-2.290	-2.290	-2.290	-2.290	-1.130
3.30.03	0.216	-0.813	-0.813	-0.815	-2.687	-1.159	-2.286	-2.656	-2.656	-2.656	-2.656	-1.612
3.31.01	-1.941	-3.764	-3.764	-3.784	-4.579	-0.595	-3.089	-3.375	-3.375	-3.375	-3.375	-2.771
3.31.02	-0.957	-2.608	-2.608	-2.612	-3.808	-0.960	-3.196	-3.433	-3.433	-3.433	-3.433	-1.646
3.31.03	-0.497	-1.709	-1.709	-1.713	-1.857	-1.126	-2.477	-2.834	-2.834	-2.834	-2.834	-2.768
3.32.01	-0.474	-1.243	-1.243	-1.244	-1.469	-1.173	-2.131	-2.277	-2.277	-2.277	-2.277	-1.542
3.32.02	-2.114	-4.046	-4.046	-4.066	-4.349	-1.445	-4.120	-4.363	-4.363	-4.363	-4.363	-4.556
3.32.03	-1.327	-2.413	-2.413	-2.415	-2.312	-1.421	-2.883	-2.949	-2.949	-2.949	-2.949	-2.126
3.33.01	-0.077	-2.186	-2.186	-2.197	-9.069	-6.538	-9.934	-9.748	-9.748	-9.748	-9.748	-4.682
3.33.02	-0.380	-1.216	-1.216	-1.216	-2.962	-1.872	-2.967	-3.055	-3.055	-3.055	-3.055	-1.388
3.33.03	-0.873	-2.436	-2.436	-2.437	-5.115	-3.474	-5.738	-5.762	-5.762	-5.762	-5.762	-2.720
3.33.04	-0.192	-1.596	-1.596	-1.602	-6.193	-2.818	-4.990	-5.013	-5.013	-5.013	-5.013	-3.053
3.34.01	-0.994	-2.532	-2.532	-2.532	-8.811	-2.002	-4.757	-4.507	-4.507	-4.507	-4.507	-4.107
3.34.02	-1.603	-2.900	-2.900	-2.900	-3.251	-0.334	-2.151	-2.341	-2.341	-2.341	-2.341	-1.817
3.34.03	-1.243	-2.040	-2.040	-2.040	-3.809	-1.182	-2.608	-2.654	-2.654	-2.654	-2.654	-1.427
3.34.04	-1.417	-3.518	-3.518	-3.529	-11.097	-3.100	-6.682	-6.684	-6.684	-6.684	-6.684	-5.217
3.35.01	-1.701	-3.709	-3.709	-3.719	-15.958	-5.084	-8.966	-8.975	-8.975	-8.975	-8.975	-6.045
3.35.02	-0.533	-2.005	-2.005	-2.004	-12.429	-4.484	-7.390	-7.175	-7.175	-7.175	-7.175	-4.662
3.35.03	-1.029	-2.534	-2.534	-2.534	-13.200	-4.194	-7.267	-7.016	-7.016	-7.016	-7.016	-4.961
3.35.04	-2.570	-3.757	-3.757	-3.759	-5.251	-1.267	-3.013	-3.217	-3.217	-3.217	-3.217	-3.459
3.36.01	-3.142	-3.913	-3.913	-3.913	-4.523	1.024	-0.648	-0.875	-0.875	-0.875	-0.875	-2.816
3.36.02	-2.530	-3.698	-3.698	-3.698	-3.578	-0.082	-1.974	-2.171	-2.171	-2.171	-2.171	-3.150
3.36.03	-3.453	-4.963	-4.963	-4.963	-6.369	0.431	-2.364	-2.377	-2.377	-2.377	-2.377	-3.935
3.37.01	-3.179	-4.639	-4.639	-4.639	-7.262	-1.880	-5.006	-5.220	-5.220	-5.220	-5.220	-4.570
3.37.02	-1.714	-2.641	-2.641	-2.642	-2.499	-0.745	-2.363	-2.481	-2.481	-2.481	-2.481	-1.649
3.37.03	-2.593	-3.336	-3.336	-3.336	-2.873	-0.736	-2.417	-2.673	-2.673	-2.673	-2.673	-1.658
3.37.04	-2.750	-4.115	-4.115	-4.116	-3.347	-0.933	-3.179	-3.397	-3.397	-3.397	-3.397	-2.160
3.38.01	-4.020	-5.060	-5.060	-5.061	-4.304	-1.794	-4.227	-4.775	-4.775	-4.775	-4.775	-3.749
3.38.02	-2.007	-3.060	-3.060	-3.061	-4.541	-2.184	-4.413	-4.935	-4.935	-4.935	-4.935	-3.669
3.38.03	-4.975	-6.060	-6.060	-6.060	-7.241	-3.643	-6.879	-7.708	-7.708	-7.708	-7.708	-5.532
3.38.04	-1.843	-2.514	-2.514	-2.514	-4.269	-1.814	-3.612	-4.130	-4.130	-4.130	-4.130	-2.778
4.01.01	-0.059	-0.071	-0.071	-0.071	-0.067	~~~	~~~	~~~	~~~	~~~	~~~	-0.014
4.02.01	0.001	-0.075	-0.075	-0.075	-0.018	~~~	~~~	~~~	~~~	~~~	~~~	-0.028
4.03.01	0.003	-0.157	-0.157	-0.156	-0.028	~~~	~~~	~~~	~~~	~~~	~~~	-0.154
4.04.01	-0.813	-0.988	-0.988	-0.986	-0.860	~~~	~~~	~~~	~~~	~~~	~~~	-0.178
4.05.01	2.934	2.753	2.753	2.754	2.918	~~~	~~~	~~~	~~~	~~~	~~~	-0.231
4.06.01	-2.769	-3.024	-3.024	-3.024	-2.475	~~~	~~~	~~~	~~~	~~~	~~~	-0.145
4.06.02	-3.109	-3.383	-3.383	-3.383	-2.755	~~~	~~~	~~~	~~~	~~~	~~~	-0.160
4.06.03	-1.728	-1.812	-1.812	-1.813	-1.099	~~~	~~~	~~~	~~~	~~~	~~~	-0.073
4.06.04	-1.790	-1.987	-1.987	-1.987	-1.357	~~~	~~~	~~~	~~~	~~~	~~~	-0.073
4.06.05	-4.495	-4.825	-4.825	-4.827	-4.211	~~~	~~~	~~~	~~~	~~~	~~~	-0.304
4.06.06	-4.147	-4.462	-4.462	-4.464	-3.922	~~~	~~~	~~~	~~~	~~~	~~~	-0.285
4.06.07	-3.363	-3.656	-3.656	-3.657	-2.955	~~~	~~~	~~~	~~~	~~~	~~~	-0.168
4.06.08	-3.103	-3.314	-3.314	-3.314	-2.357	~~~	~~~	~~~	~~~	~~~	~~~	-0.129
4.06.09	-3.176	-3.394	-3.394	-3.394	-2.401	~~~	~~~	~~~	~~~	~~~	~~~	-0.147
4.06.10	-2.500	-2.633	-2.633	-2.633	-1.840	~~~	~~~	~~~	~~~	~~~	~~~	-0.115
4.06.11	-1.969	-2.110	-2.110	-2.110	-1.813	~~~	~~~	~~~	~~~	~~~	~~~	-0.140
4.06.12	-0.793	-0.865	-0.865	-0.865	-0.654	~~~	~~~	~~~	~~~	~~~	~~~	-0.059
4.07.01	0.034	-0.409	-0.409	-0.409	-0.180	~~~	~~~	~~~	~~~	~~~	~~~	-0.236
4.07.02	0.035	-0.449	-0.449	-0.449	-0.228	~~~	~~~	~~~	~~~	~~~	~~~	-0.261
4.07.03	-0.005	-0.333	-0.333	-0.334	-0.248	~~~	~~~	~~~	~~~	~~~	~~~	-0.271
4.07.04	0.021	-0.281	-0.281	-0.281	-0.150	~~~	~~~	~~~	~~~	~~~	~~~	-0.190
4.07.05	-0.027	-0.509	-0.509	-0.512	-0.434	~~~	~~~	~~~	~~~	~~~	~~~	-0.459
4.07.06	-0.001	-0.551	-0.551	-0.555	-0.531	~~~	~~~	~~~	~~~	~~~	~~~	-0.522
4.07.07	0.013	-0.388	-0.388	-0.388	-0.306	~~~	~~~	~~~	~~~	~~~	~~~	-0.258
4.07.08	0.035	-0.324	-0.324	-0.324	-0.111	~~~	~~~	~~~	~~~	~~~	~~~	-0.213
4.07.09	0.021	-0.441	-0.441	-0.441	-0.232	~~~	~~~	~~~	~~~	~~~	~~~	-0.262
4.07.10	0.024	-0.351	-0.351	-0.351	-0.222	~~~	~~~	~~~	~~~	~~~	~~~	-0.222
4.07.11	0.002	-0.266	-0.266	-0.266	-0.191	~~~	~~~	~~~	~~~	~~~	~~~	-0.251
4.07.12	0.021	-0.275	-0.275	-0.275	-0.126	~~~	~~~	~~~	~~~	~~~	~~~	-0.194
4.08.01	1.346	0.672	0.672	0.671	0.965	~~~	~~~	~~~	~~~	~~~	~~~	-0.750
4.08.02	1.320	0.641	0.641	0.641	1.052	~~~	~~~	~~~	~~~	~~~	~~~	-0.669
4.08.03	2.832	1.921	1.921	1.916	2.348	~~~	~~~	~~~	~~~	~~~	~~~	-1.167
4.08.04	3.711	2.594	2.594	2.583	2.859	~~~	~~~	~~~	~~~	~~~	~~~	-1.503
4.08.05	1.250	0.397	0.397	0.397	0.869	~~~	~~~	~~~	~~~	~~~	~~~	-0.751
4.08.06	0.316	-0.448	-0.448	-0.449	-0.199	~~~	~~~	~~~	~~~	~~~	~~~	-0.757
4.08.07	1.066	0.421	0.421	0.420	0.769	~~~	~~~	~~~	~~~	~~~	~~~	-0.576
4.08.08	0.335	-0.489	-0.489	-0.489	-0.268	~~~	~~~	~~~	~~~	~~~	~~~	-0.839
4.08.09	0.316	-0.428	-0.428	-0.428	-0.154	~~~	~~~	~~~	~~~	~~~	~~~	-0.741
4.08.10	0.312	-0.464	-0.464	-0.465	-0.244	~~~	~~~	~~~	~~~	~~~	~~~	-0.787
4.08.11	0.649	0.330	0.330	0.330	0.486	~~~	~~~	~~~	~~~	~~~	~~~	-0.367
4.08.12	0.241	-0.015	-0.015	-0.015	0.098	~~~	~~~	~~~	~~~	~~~	~~~	-0.320
4.09.01	-2.816	-3.730	-3.730	-3.730	-3.424	~~~	~~~	~~~	~~~	~~~	~~~	-1.014
4.09.02	-3.029	-3.843	-3.843	-3.843	-3.376	~~~	~~~	~~~	~~~	~~~	~~~	-0.800
4.09.03	-2.079	-2.697	-2.697	-2.717	-2.434	~~~	~~~	~~~	~~~	~~~	~~~	-1.015
4.09.04	-2.706	-3.611	-3.611	-3.620	-3.263	~~~	~~~	~~~	~~~	~~~	~~~	-1.258
4.09.05	-3.130	-4.249	-4.249	-4.256	-3.742	~~~	~~~	~~~	~~~	~~~	~~~	-1.678
4.09.06	-3.180	-4.457	-4.457	-4.469	-4.031	~~~	~~~	~~~	~~~	~~~	~~~	-1.977
4.09.07	-2.873	-3.806	-3.806	-3.807	-3.459	~~~	~~~	~~~	~~~	~~~	~~~	-1.049
4.09.08	-4.022	-5.106	-5.106	-5.107	-4.491	~~~	~~~	~~~	~~~	~~~	~~~	-1.120
4.09.09	-2.714	-3.544	-3.544	-3.544	-3.209	~~~	~~~	~~~	~~~	~~~	~~~	-0.899
4.09.10	-2.776	-3.651	-3.651	-3.651	-3.345	~~~	~~~	~~~	~~~	~~~	~~~	-0.970
4.09.11	-2.058	-2.688	-2.688	-2.688	-2.358	~~~	~~~	~~~	~~~	~~~	~~~	-0.791
4.09.12	-1.528	-2.094	-2.094	-2.095	-1.861	~~~	~~~	~~~	~~~	~~~	~~~	-0.873
4.10.01	10.576	9.652	9.652	9.652	6.772	~~~	~~~	~~~	~~~	~~~	~~~	-1.253
4.10.02	10.191	9.365	9.365	9.364	10.528	~~~	~~~	~~~	~~~	~~~	~~~	-1.076
4.10.03	0.109	-0.923	-0.923	-0.930	-8.865	~~~	~~~	~~~	~~~	~~~	~~~	-1.919
4.10.04	-0.472	-1.886	-1.886	-1.900	-14.842	~~~	~~~	~~~	~~~	~~~	~~~	-2.608
4.10.05	11.062	10.053	10.053	10.052	6.456	~~~	~~~	~~~	~~~	~~~	~~~	-1.409
4.10.06	13.824	12.738	12.738	12.737	11.627	~~~	~~~	~~~	~~~	~~~	~~~	-1.507
4.10.07	10.857	9.974	9.974	9.974	8.636	~~~	~~~	~~~	~~~	~~~	~~~	-1.196
4.10.08	3.395	2.467	2.467	2.459	-9.962	~~~	~~~	~~~	~~~	~~~	~~~	-1.640
4.10.09	8.011	7.487	7.487	7.487	8.081	~~~	~~~	~~~	~~~	~~~	~~~	-0.706
4.10.10	-0.143	-0.741	-0.741	-0.742	-4.830	~~~	~~~	~~~	~~~	~~~	~~~	-1.112
4.10.11	0.736	0.346	0.346	0.346	-0.482	~~~	~~~	~~~	~~~	~~~	~~~	-0.633
4.11.01	-4.528	-4.837	-4.837	-4.841	-4.245	~~~	~~~	~~~	~~~	~~~	~~~	-0.268
4.11.02	-1.632	-1.804	-1.804	-1.804	-1.464	~~~	~~~	~~~	~~~	~~~	~~~	-0.056
4.11.03	-1.657	-1.842	-1.842	-1.842	-1.514	~~~	~~~	~~~	~~~	~~~	~~~	-0.093
4.11.04	-0.250	-0.258	-0.258	-0.258	-0.097	~~~	~~~	~~~	~~~	~~~	~~~	-0.011
4.11.05	-2.528	-2.733	-2.733	-2.733	-2.318	~~~	~~~	~~~	~~~	~~~	~~~	-0.144
4.11.06	-1.463	-1.547	-1.547	-1.547	-1.361	~~~	~~~	~~~	~~~	~~~	~~~	-0.089
4.11.07	-4.272	-4.579	-4.579	-4.588	-3.993	~~~	~~~	~~~	~~~	~~~	~~~	-0.268
4.11.08	-2.363	-2.559	-2.559	-2.559	-2.174	~~~	~~~	~~~	~~~	~~~	~~~	-0.153
4.12.01	-0.158	-0.658	-0.658	-0.665	-0.250	~~~	~~~	~~~	~~~	~~~	~~~	-0.416
4.12.02	-0.058	-0.319	-0.319	-0.319	-0.038	~~~	~~~	~~~	~~~	~~~	~~~	-0.144
4.12.03	-0.035	-0.326	-0.326	-0.326	-0.098	~~~	~~~	~~~	~~~	~~~	~~~	-0.169
4.12.04	-0.050	-0.264	-0.264	-0.264	-0.020	~~~	~~~	~~~	~~~	~~~	~~~	-0.094
4.12.05	-0.211	-0.631	-0.631	-0.644	-0.256	~~~	~~~	~~~	~~~	~~~	~~~	-0.362
4.12.06	0.050	-0.124	-0.124	-0.124	0.036	~~~	~~~	~~~	~~~	~~~	~~~	-0.072
4.12.07	-0.128	-0.472	-0.472	-0.473	0.013	~~~	~~~	~~~	~~~	~~~	~~~	-0.202
4.12.08	-0.137	-0.296	-0.296	-0.296	-0.091	~~~	~~~	~~~	~~~	~~~	~~~	-0.121
4.12.09	-0.104	-0.440	-0.440	-0.440	-0.053	~~~	~~~	~~~	~~~	~~~	~~~	-0.188
4.13.01	2.152	1.292	1.292	1.280	1.893	~~~	~~~	~~~	~~~	~~~	~~~	-1.036
4.13.02	0.131	-0.268	-0.268	-0.268	0.032	~~~	~~~	~~~	~~~	~~~	~~~	-0.547
4.13.03	0.086	-0.286	-0.286	-0.286	0.044	~~~	~~~	~~~	~~~	~~~	~~~	-0.330
4.13.04	0.087	-0.320	-0.320	-0.320	-0.021	~~~	~~~	~~~	~~~	~~~	~~~	-0.366
4.13.05	0.711	0.045	0.045	0.044	0.626	~~~	~~~	~~~	~~~	~~~	~~~	-0.731
4.13.06	0.313	-0.179	-0.179	-0.179	0.318	~~~	~~~	~~~	~~~	~~~	~~~	-0.700
4.13.07	0.205	-0.156	-0.156	-0.157	0.192	~~~	~~~	~~~	~~~	~~~	~~~	-0.500
4.13.08	0.689	0.150	0.150	0.150	0.612	~~~	~~~	~~~	~~~	~~~	~~~	-0.571
4.13.09	0.066	-0.215	-0.215	-0.215	0.035	~~~	~~~	~~~	~~~	~~~	~~~	-0.289
4.14.01	-1.880	-2.798	-2.798	-2.812	-2.306	~~~	~~~	~~~	~~~	~~~	~~~	-1.301
4.14.02	-1.069	-1.464	-1.464	-1.464	-1.177	~~~	~~~	~~~	~~~	~~~	~~~	-0.366
4.14.03	-1.401	-1.830	-1.830	-1.830	-1.617	~~~	~~~	~~~	~~~	~~~	~~~	-0.600
4.14.04	-1.968	-2.596	-2.596	-2.596	-2.161	~~~	~~~	~~~	~~~	~~~	~~~	-0.654
4.14.05	-0.923	-1.417	-1.417	-1.418	-1.139	~~~	~~~	~~~	~~~	~~~	~~~	-0.715
4.14.06	-1.119	-1.814	-1.814	-1.815	-1.487	~~~	~~~	~~~	~~~	~~~	~~~	-0.852
4.14.07	-1.176	-1.535	-1.535	-1.535	-1.362	~~~	~~~	~~~	~~~	~~~	~~~	-0.499
4.14.08	-0.435	-0.738	-0.738	-0.738	-0.594	~~~	~~~	~~~	~~~	~~~	~~~	-0.347
4.14.09	-1.239	-1.798	-1.798	-1.798	-1.516	~~~	~~~	~~~	~~~	~~~	~~~	-0.663
4.15.01	0.098	-0.838	-0.838	-0.852	1.133	~~~	~~~	~~~	~~~	~~~	~~~	-1.656
4.15.02	5.084	4.692	4.692	4.692	-1.331	~~~	~~~	~~~	~~~	~~~	~~~	-0.473
4.15.03	7.511	6.872	6.872	6.872	-4.879	~~~	~~~	~~~	~~~	~~~	~~~	-0.854
4.15.04	7.768	7.435	7.435	7.435	-0.382	~~~	~~~	~~~	~~~	~~~	~~~	-0.683
4.15.05	7.260	6.790	6.790	6.790	-1.118	~~~	~~~	~~~	~~~	~~~	~~~	-0.887
4.15.06	3.509	2.828	2.828	2.827	-6.334	~~~	~~~	~~~	~~~	~~~	~~~	-1.077
4.15.07	-0.199	-0.508	-0.508	-0.508	0.072	~~~	~~~	~~~	~~~	~~~	~~~	-0.439
4.15.08	-0.130	-0.626	-0.626	-0.626	-13.282	~~~	~~~	~~~	~~~	~~~	~~~	-0.827
4.16.01	-1.959	-2.120	-2.120	-2.120	-1.338	~~~	~~~	~~~	~~~	~~~	~~~	-0.094
4.16.02	-5.743	-5.968	-5.968	-5.968	-4.852	~~~	~~~	~~~	~~~	~~~	~~~	-0.231
4.16.03	-3.586	-3.748	-3.748	-3.748	-2.986	~~~	~~~	~~~	~~~	~~~	~~~	-0.140
4.16.04	-3.196	-3.442	-3.442	-3.442	-3.061	~~~	~~~	~~~	~~~	~~~	~~~	-0.193
4.16.05	-2.393	-2.545	-2.545	-2.545	-2.440	~~~	~~~	~~~	~~~	~~~	~~~	-0.134
4.17.01	0.082	-0.321	-0.321	-0.321	-0.263	~~~	~~~	~~~	~~~	~~~	~~~	-0.295
4.17.02	0.399	0.199	0.199	0.199	0.356	~~~	~~~	~~~	~~~	~~~	~~~	-0.188
4.17.03	0.134	-0.214	-0.214	-0.214	-0.199	~~~	~~~	~~~	~~~	~~~	~~~	-0.275
4.17.04	0.094	-0.318	-0.318	-0.318	-0.112	~~~	~~~	~~~	~~~	~~~	~~~	-0.291
4.17.05	0.276	0.037	0.037	0.037	0.103	~~~	~~~	~~~	~~~	~~~	~~~	-0.195
4.17.06	0.127	-0.122	-0.122	-0.122	0.014	~~~	~~~	~~~	~~~	~~~	~~~	-0.113
4.18.01	1.295	0.530	0.530	0.530	1.046	~~~	~~~	~~~	~~~	~~~	~~~	-0.754
4.18.02	0.730	-0.061	-0.061	-0.061	0.213	~~~	~~~	~~~	~~~	~~~	~~~	-0.978
4.18.03	0.863	0.130	0.130	0.129	0.481	~~~	~~~	~~~	~~~	~~~	~~~	-1.089
4.18.04	1.426	1.063	1.063	1.063	1.315	~~~	~~~	~~~	~~~	~~~	~~~	-0.423
4.18.05	2.057	1.308	1.308	1.307	1.787	~~~	~~~	~~~	~~~	~~~	~~~	-0.876
4.18.06	1.651	1.306	1.306	1.306	1.569	~~~	~~~	~~~	~~~	~~~	~~~	-0.463
4.19.01	20.505	19.693	19.693	19.693	13.043	~~~	~~~	~~~	~~~	~~~	~~~	-0.940
4.19.02	19.298	19.004	19.004	19.004	12.784	~~~	~~~	~~~	~~~	~~~	~~~	-0.600
4.19.03	9.571	8.853	8.853	8.852	5.585	~~~	~~~	~~~	~~~	~~~	~~~	-0.871
4.19.04	4.615	4.223	4.223	4.223	2.536	~~~	~~~	~~~	~~~	~~~	~~~	-0.534
4.19.05	6.951	6.135	6.135	6.134	3.661	~~~	~~~	~~~	~~~	~~~	~~~	-1.069
4.19.06	19.404	19.046	19.046	19.046	13.062	~~~	~~~	~~~	~~~	~~~	~~~	-0.571
4.20.01	9.020	8.098	8.098	8.097	-4.411	~~~	~~~	~~~	~~~	~~~	~~~	-1.801
4.20.02	4.388	3.874	3.874	3.874	2.736	~~~	~~~	~~~	~~~	~~~	~~~	-0.632
4.20.03	18.567	18.263	18.263	18.264	5.209	~~~	~~~	~~~	~~~	~~~	~~~	-0.853
4.20.04	7.763	6.916	6.916	6.915	-2.169	~~~	~~~	~~~	~~~	~~~	~~~	-1.372
4.20.05	5.501	5.093	5.093	5.093	-2.761	~~~	~~~	~~~	~~~	~~~	~~~	-0.761
4.20.06	5.808	5.448	5.448	5.448	0.789	~~~	~~~	~~~	~~~	~~~	~~~	-0.754
4.21.01	-1.801	-1.872	-1.872	-1.872	-1.081	~~~	~~~	~~~	~~~	~~~	~~~	-0.078
4.21.02	-2.312	-2.576	-2.576	-2.606	-1.984	~~~	~~~	~~~	~~~	~~~	~~~	-0.165
4.21.03	-0.923	-1.036	-1.036	-1.061	-0.797	~~~	~~~	~~~	~~~	~~~	~~~	-0.060
4.21.04	-2.032	-2.197	-2.197	-2.203	-1.571	~~~	~~~	~~~	~~~	~~~	~~~	-0.162
4.22.01	-0.037	-0.454	-0.454	-0.454	-0.333	~~~	~~~	~~~	~~~	~~~	~~~	-0.411
4.22.02	0.025	-0.234	-0.234	-0.265	-0.158	~~~	~~~	~~~	~~~	~~~	~~~	-0.119
4.22.03	0.073	-0.269	-0.269	-0.280	-4.251	~~~	~~~	~~~	~~~	~~~	~~~	-0.191
4.22.04	0.075	-0.430	-0.430	-0.480	-1.057	~~~	~~~	~~~	~~~	~~~	~~~	-0.197
4.23.01	0.186	-0.634	-0.634	-0.635	-0.416	~~~	~~~	~~~	~~~	~~~	~~~	-1.446
4.23.02	0.023	-0.505	-0.505	-0.584	-0.299	~~~	~~~	~~~	~~~	~~~	~~~	-0.392
4.23.03	0.045	-1.000	-1.000	-1.102	-0.711	~~~	~~~	~~~	~~~	~~~	~~~	-0.702
4.23.04	0.078	-0.593	-0.593	-0.624	-4.459	~~~	~~~	~~~	~~~	~~~	~~~	-0.785
4.24.01	-1.749	-2.648	-2.648	-2.649	-2.673	~~~	~~~	~~~	~~~	~~~	~~~	-1.654
4.24.02	-1.661	-2.235	-2.235	-2.323	-2.305	~~~	~~~	~~~	~~~	~~~	~~~	-0.517
4.24.03	-3.275	-4.447	-4.447	-4.559	-4.435	~~~	~~~	~~~	~~~	~~~	~~~	-0.987
4.24.04	-1.987	-2.742	-2.742	-2.780	-3.263	~~~	~~~	~~~	~~~	~~~	~~~	-0.976
4.25.01	-1.822	-2.753	-2.753	-2.753	-7.944	~~~	~~~	~~~	~~~	~~~	~~~	-2.032
4.25.02	1.847	1.044	1.044	0.996	-0.767	~~~	~~~	~~~	~~~	~~~	~~~	-1.306
4.25.03	10.279	9.044	9.044	8.930	4.146	~~~	~~~	~~~	~~~	~~~	~~~	-1.390
4.26.01	-2.291	-2.477	-2.477	-2.478	-1.550	~~~	~~~	~~~	~~~	~~~	~~~	-0.097
4.26.02	-1.898	-2.081	-2.081	-2.081	-1.672	~~~	~~~	~~~	~~~	~~~	~~~	-1.100
4.26.03	-1.102	-1.298	-1.298	-1.298	-0.681	~~~	~~~	~~~	~~~	~~~	~~~	-0.885
4.26.04	-0.860	-0.941	-0.941	-0.941	-0.574	~~~	~~~	~~~	~~~	~~~	~~~	-0.327
4.27.01	0.058	-0.400	-0.400	-0.403	-2.519	~~~	~~~	~~~	~~~	~~~	~~~	-0.718
4.27.02	0.345	0.149	0.149	0.149	-0.011	~~~	~~~	~~~	~~~	~~~	~~~	-0.844
4.27.03	0.258	-0.071	-0.071	-0.071	-0.108	~~~	~~~	~~~	~~~	~~~	~~~	-0.928
4.27.04	0.332	0.008	0.008	0.009	-0.101	~~~	~~~	~~~	~~~	~~~	~~~	-1.326
4.27.05	0.142	-0.044	-0.044	-0.044	-9.888	~~~	~~~	~~~	~~~	~~~	~~~	-0.581
4.28.01	2.166	1.253	1.253	1.245	-0.584	~~~	~~~	~~~	~~~	~~~	~~~	-1.572
4.28.02	-0.051	-0.506	-0.506	-0.506	-0.310	~~~	~~~	~~~	~~~	~~~	~~~	-2.405
4.28.03	-0.025	-0.315	-0.315	-0.315	-0.181	~~~	~~~	~~~	~~~	~~~	~~~	-1.311
4.28.04	-0.028	-0.550	-0.550	-0.551	-0.281	~~~	~~~	~~~	~~~	~~~	~~~	-1.795
4.28.05	-0.029	-0.462	-0.462	-0.462	-10.914	~~~	~~~	~~~	~~~	~~~	~~~	-1.326
4.29.01	-0.228	-1.224	-1.224	-1.233	-4.427	~~~	~~~	~~~	~~~	~~~	~~~	-1.762
4.29.02	2.719	2.410	2.410	2.410	-2.450	~~~	~~~	~~~	~~~	~~~	~~~	-1.025
4.29.03	4.133	3.612	3.612	3.612	-4.869	~~~	~~~	~~~	~~~	~~~	~~~	-1.451
4.29.04	8.226	7.798	7.798	7.798	-6.349	~~~	~~~	~~~	~~~	~~~	~~~	-2.042
