# DFT-SAPT benchmark energies with the asymptotically corrected B3LYP potential for HB300SPXx10
# All energy units have been converted to kcal/mol
# The calculations have been performed by E. Masumian and A. D. Boese (https://doi.org/10.1021/acs.jctc.3c00801)

System             Elst         Exch          Ind        deltaHF        Disp           Total     
2.06_090        -9.702        16.586        -1.726        -2.138        -5.468        -2.449
2.06_095        -7.466        11.863        -1.248        -1.540        -4.536        -2.927
2.06_100        -5.807         8.460        -0.926        -1.093        -3.773        -3.138
2.06_105        -4.572         6.018        -0.700        -0.767        -3.145        -3.167
2.06_110        -3.647         4.271        -0.538        -0.535        -2.628        -3.076
2.06_125        -2.011         1.512        -0.261        -0.178        -1.553        -2.491
2.06_150        -0.956         0.262        -0.091        -0.029        -0.682        -1.496
2.06_200        -0.361         0.007        -0.017        -0.001        -0.167        -0.539
2.07_080       -23.905        44.572        -6.045        -5.317       -11.668        -2.364
2.07_085       -18.765        33.419        -4.270        -4.260        -9.886        -3.763
2.07_090       -14.827        25.001        -3.121        -3.295        -8.403        -4.644
2.07_095       -11.808        18.680        -2.350        -2.492        -7.161        -5.131
2.07_100        -9.488        13.950        -1.814        -1.858        -6.116        -5.326
2.07_105        -7.698        10.418        -1.427        -1.372        -5.232        -5.312
2.07_110        -6.309         7.782        -1.139        -1.008        -4.484        -5.158
2.07_125        -3.691         3.255        -0.614        -0.393        -2.848        -4.292
2.07_150        -1.805         0.772        -0.245        -0.083        -1.381        -2.742
2.07_200        -0.653         0.044        -0.051        -0.005        -0.375        -1.040
2.08_080       -14.762        27.764        -3.083        -3.268        -7.129        -0.478
2.08_085       -11.200        19.755        -2.117        -2.423        -5.821        -1.806
2.08_090        -8.578        13.990        -1.507        -1.744        -4.769        -2.607
2.08_095        -6.647         9.872        -1.105        -1.231        -3.918        -3.029
2.08_100        -5.218         6.945        -0.830        -0.858        -3.227        -3.188
2.08_105        -4.156         4.873        -0.635        -0.592        -2.664        -3.175
2.08_110        -3.361         3.412        -0.493        -0.407        -2.205        -3.053
2.08_125        -1.943         1.159        -0.246        -0.130        -1.267        -2.428
2.08_150        -0.992         0.187        -0.091        -0.020        -0.534        -1.449
2.08_200        -0.403         0.005        -0.018        -0.001        -0.123        -0.541
2.09_080       -17.632        33.278        -4.321        -4.034        -8.876        -1.585
2.09_085       -13.737        24.319        -3.099        -3.061        -7.437        -3.016
2.09_090       -10.802        17.722        -2.302        -2.261        -6.258        -3.901
2.09_095        -8.587        12.890        -1.760        -1.642        -5.283        -4.381
2.09_100        -6.909         9.373        -1.376        -1.179        -4.475        -4.565
2.09_105        -5.630         6.811        -1.094        -0.841        -3.799        -4.553
2.09_110        -4.647         4.947        -0.881        -0.598        -3.232        -4.411
2.09_125        -2.814         1.899        -0.486        -0.214        -2.017        -3.633
2.09_150        -1.490         0.386        -0.201        -0.040        -0.958        -2.304
2.09_200        -0.620         0.016        -0.046        -0.002        -0.258        -0.911
2.10_080       -12.395        24.457        -2.129        -1.784        -8.514        -0.365
2.10_085        -9.189        17.200        -1.421        -1.327        -7.047        -1.784
2.10_090        -6.881        12.063        -0.984        -0.951        -5.851        -2.605
2.10_095        -5.216         8.442        -0.704        -0.667        -4.871        -3.016
2.10_100        -4.009         5.898        -0.517        -0.461        -4.064        -3.153
2.10_105        -3.130         4.117        -0.388        -0.315        -3.400        -3.115
2.10_110        -2.483         2.870        -0.297        -0.215        -2.850        -2.974
2.10_125        -1.369         0.967        -0.144        -0.068        -1.703        -2.317
2.10_150        -0.675         0.156        -0.052        -0.011        -0.766        -1.348
2.10_200        -0.278         0.004        -0.011        -0.001        -0.195        -0.481
2.11_080       -13.073        27.495        -1.615        -1.845       -11.222        -0.260
2.11_085        -9.472        19.313        -1.025        -1.388        -9.277        -1.849
2.11_090        -6.922        13.560        -0.677        -1.007        -7.690        -2.737
2.11_095        -5.109         9.522        -0.464        -0.715        -6.390        -3.156
2.11_100        -3.813         6.691        -0.329        -0.501        -5.321        -3.273
2.11_105        -2.880         4.705        -0.239        -0.349        -4.441        -3.203
2.11_110        -2.202         3.311        -0.178        -0.241        -3.713        -3.024
2.11_125        -1.062         1.158        -0.081        -0.079        -2.202        -2.266
2.11_150        -0.396         0.201        -0.028        -0.013        -0.969        -1.204
2.11_200        -0.088         0.006        -0.006        -0.000        -0.229        -0.317
2.12_080       -48.292        82.808       -21.800        -9.174       -13.040        -9.499
2.12_085       -41.786        65.559       -16.615        -8.285       -11.229       -12.354
2.12_090       -36.089        51.763       -12.888        -7.106        -9.696       -14.015
2.12_095       -31.173        40.780       -10.157        -5.901        -8.390       -14.841
2.12_100       -26.966        32.072        -8.117        -4.797        -7.273       -15.081
2.12_105       -23.381        25.192        -6.565        -3.842        -6.313       -14.910
2.12_110       -20.330        19.769        -5.363        -3.046        -5.486       -14.456
2.12_125       -13.617         9.523        -3.052        -1.464        -3.614       -12.224
2.12_150        -7.418         2.810        -1.295        -0.415        -1.826        -8.144
2.12_200        -2.667         0.238        -0.286        -0.036        -0.500        -3.250
2.13_080       -50.061        87.917       -21.230        -9.245       -13.662        -6.281
2.13_085       -42.779        69.711       -16.209        -8.222       -11.798        -9.298
2.13_090       -36.484        55.136       -12.581        -6.964       -10.202       -11.094
2.13_095       -31.099        43.516        -9.907        -5.716        -8.829       -12.034
2.13_100       -26.519        34.285        -7.898        -4.593        -7.645       -12.370
2.13_105       -22.635        26.973        -6.363        -3.635        -6.623       -12.283
2.13_110       -19.346        21.193        -5.171        -2.846        -5.738       -11.908
2.13_125       -12.194        10.222        -2.879        -1.312        -3.738        -9.901
2.13_150        -5.821         2.977        -1.167        -0.341        -1.837        -6.189
2.13_200        -1.491         0.235        -0.237        -0.023        -0.473        -1.988
2.14_080       -34.244        60.714       -14.944        -7.010       -10.020        -5.504
2.14_085       -29.149        46.694       -11.236        -5.975        -8.499        -8.165
2.14_090       -24.827        35.797        -8.613        -4.888        -7.234        -9.765
2.14_095       -21.202        27.375        -6.716        -3.897        -6.174       -10.614
2.14_100       -18.179        20.900        -5.314        -3.054        -5.282       -10.929
2.14_105       -15.662        15.940        -4.256        -2.366        -4.528       -10.871
2.14_110       -13.565        12.153        -3.443        -1.820        -3.888       -10.562
2.14_125        -9.100         5.387        -1.906        -0.810        -2.482        -8.911
2.14_150        -5.158         1.400        -0.789        -0.211        -1.208        -5.966
2.14_200        -2.135         0.098        -0.180        -0.018        -0.323        -2.559
2.15_080       -21.868        42.482        -9.479        -3.985        -7.741        -0.591
2.15_085       -17.677        31.413        -6.998        -3.168        -6.430        -2.860
2.15_090       -14.313        23.142        -5.267        -2.427        -5.357        -4.221
