# This file contains the metadata for categorization of the systems in the data set.
# The second column is the name of the group the complex belongs to (groups by elements involved in the HB)
# The third column provides additional tags, including assignment of the systems into the smaller subsets obtained by clustering.
system	group	tags
4.39_150	XH-S	"ClH-S,scaling1.50,cluster020,cluster100,cluster200"
4.39_200	XH-S	"ClH-S,scaling2.00,cluster020,cluster100,cluster200"
4.40_080	XH-S	"ClH-S,scaling0.80"
4.40_085	XH-S	"ClH-S,scaling0.85"
4.40_090	XH-S	"ClH-S,scaling0.90"
4.40_095	XH-S	"ClH-S,scaling0.95"
4.40_100	XH-S	"ClH-S,scaling1.00,minimum"
4.40_105	XH-S	"ClH-S,scaling1.05"
4.40_110	XH-S	"ClH-S,scaling1.10"
4.40_125	XH-S	"ClH-S,scaling1.25"
4.40_150	XH-S	"ClH-S,scaling1.50"
4.40_200	XH-S	"ClH-S,scaling2.00"
4.41_080	XH-S	"ClH-S,scaling0.80"
4.41_085	XH-S	"ClH-S,scaling0.85"
4.41_090	XH-S	"ClH-S,scaling0.90"
4.41_095	XH-S	"ClH-S,scaling0.95"
4.41_100	XH-S	"ClH-S,scaling1.00,minimum"
4.41_105	XH-S	"ClH-S,scaling1.05"
4.41_110	XH-S	"ClH-S,scaling1.10"
4.41_125	XH-S	"ClH-S,scaling1.25"
4.41_150	XH-S	"ClH-S,scaling1.50"
4.41_200	XH-S	"ClH-S,scaling2.00"
4.42_080	XH-S	"ClH-S,scaling0.80"
4.42_085	XH-S	"ClH-S,scaling0.85"
4.42_090	XH-S	"ClH-S,scaling0.90"
4.42_095	XH-S	"ClH-S,scaling0.95"
4.42_100	XH-S	"ClH-S,scaling1.00,minimum"
4.42_105	XH-S	"ClH-S,scaling1.05"
4.42_110	XH-S	"ClH-S,scaling1.10"
4.42_125	XH-S	"ClH-S,scaling1.25"
4.42_150	XH-S	"ClH-S,scaling1.50"
4.42_200	XH-S	"ClH-S,scaling2.00"
4.43_080	XH-S	"BrH-S,scaling0.80,cluster100"
4.43_085	XH-S	"BrH-S,scaling0.85,cluster100"
4.43_090	XH-S	"BrH-S,scaling0.90,cluster100"
4.43_095	XH-S	"BrH-S,scaling0.95,cluster100"
4.43_100	XH-S	"BrH-S,scaling1.00,minimum,cluster100"
4.43_105	XH-S	"BrH-S,scaling1.05,cluster100"
4.43_110	XH-S	"BrH-S,scaling1.10,cluster100"
4.43_125	XH-S	"BrH-S,scaling1.25,cluster100"
4.43_150	XH-S	"BrH-S,scaling1.50,cluster100"
4.43_200	XH-S	"BrH-S,scaling2.00,cluster100"
4.44_080	XH-S	"BrH-S,scaling0.80"
4.44_085	XH-S	"BrH-S,scaling0.85"
4.44_090	XH-S	"BrH-S,scaling0.90"
4.44_095	XH-S	"BrH-S,scaling0.95"
4.44_100	XH-S	"BrH-S,scaling1.00,minimum"
4.44_105	XH-S	"BrH-S,scaling1.05"
4.44_110	XH-S	"BrH-S,scaling1.10"
4.44_125	XH-S	"BrH-S,scaling1.25"
4.44_150	XH-S	"BrH-S,scaling1.50"
4.44_200	XH-S	"BrH-S,scaling2.00"
4.45_080	XH-S	"BrH-S,scaling0.80,cluster200"
4.45_085	XH-S	"BrH-S,scaling0.85,cluster200"
4.45_090	XH-S	"BrH-S,scaling0.90,cluster200"
4.45_095	XH-S	"BrH-S,scaling0.95,cluster200"
4.45_100	XH-S	"BrH-S,scaling1.00,minimum,cluster200"
4.45_105	XH-S	"BrH-S,scaling1.05,cluster200"
4.45_110	XH-S	"BrH-S,scaling1.10,cluster200"
4.45_125	XH-S	"BrH-S,scaling1.25,cluster200"
4.45_150	XH-S	"BrH-S,scaling1.50,cluster200"
4.45_200	XH-S	"BrH-S,scaling2.00,cluster200"
4.46_080	XH-S	"BrH-S,scaling0.80,cluster100,cluster200"
4.46_085	XH-S	"BrH-S,scaling0.85,cluster100,cluster200"
4.46_090	XH-S	"BrH-S,scaling0.90,cluster100,cluster200"
4.46_095	XH-S	"BrH-S,scaling0.95,cluster100,cluster200"
4.46_100	XH-S	"BrH-S,scaling1.00,minimum,cluster100,cluster200"
4.46_105	XH-S	"BrH-S,scaling1.05,cluster100,cluster200"
4.46_110	XH-S	"BrH-S,scaling1.10,cluster100,cluster200"
4.46_125	XH-S	"BrH-S,scaling1.25,cluster100,cluster200"
4.46_150	XH-S	"BrH-S,scaling1.50,cluster100,cluster200"
4.46_200	XH-S	"BrH-S,scaling2.00,cluster100,cluster200"
4.47_080	XH-S	"BrH-S,scaling0.80"
4.47_085	XH-S	"BrH-S,scaling0.85"
4.47_090	XH-S	"BrH-S,scaling0.90"
4.47_095	XH-S	"BrH-S,scaling0.95"
4.47_100	XH-S	"BrH-S,scaling1.00,minimum"
4.47_105	XH-S	"BrH-S,scaling1.05"
4.47_110	XH-S	"BrH-S,scaling1.10"
4.47_125	XH-S	"BrH-S,scaling1.25"
4.47_150	XH-S	"BrH-S,scaling1.50"
4.47_200	XH-S	"BrH-S,scaling2.00"
4.48_080	XH-S	"BrH-S,scaling0.80"
4.48_085	XH-S	"BrH-S,scaling0.85"
4.48_090	XH-S	"BrH-S,scaling0.90"
4.48_095	XH-S	"BrH-S,scaling0.95"
4.48_100	XH-S	"BrH-S,scaling1.00,minimum"
4.48_105	XH-S	"BrH-S,scaling1.05"
4.48_110	XH-S	"BrH-S,scaling1.10"
4.48_125	XH-S	"BrH-S,scaling1.25"
4.48_150	XH-S	"BrH-S,scaling1.50"
4.48_200	XH-S	"BrH-S,scaling2.00"
4.49_080	XH-S	"IH-S,scaling0.80,cluster200"
4.49_085	XH-S	"IH-S,scaling0.85,cluster200"
4.49_090	XH-S	"IH-S,scaling0.90,cluster200"
4.49_095	XH-S	"IH-S,scaling0.95,cluster200"
4.49_100	XH-S	"IH-S,scaling1.00,minimum,cluster200"
4.49_105	XH-S	"IH-S,scaling1.05,cluster200"
4.49_110	XH-S	"IH-S,scaling1.10,cluster200"
4.49_125	XH-S	"IH-S,scaling1.25,cluster200"
4.49_150	XH-S	"IH-S,scaling1.50,cluster200"
4.49_200	XH-S	"IH-S,scaling2.00,cluster200"
4.50_080	XH-S	"IH-S,scaling0.80,cluster200"
4.50_085	XH-S	"IH-S,scaling0.85,cluster200"
4.50_090	XH-S	"IH-S,scaling0.90,cluster200"
4.50_095	XH-S	"IH-S,scaling0.95,cluster200"
4.50_100	XH-S	"IH-S,scaling1.00,minimum,cluster200"
4.50_105	XH-S	"IH-S,scaling1.05,cluster200"
4.50_110	XH-S	"IH-S,scaling1.10,cluster200"
4.50_125	XH-S	"IH-S,scaling1.25,cluster200"
4.50_150	XH-S	"IH-S,scaling1.50,cluster200"
4.50_200	XH-S	"IH-S,scaling2.00,cluster200"
4.51_080	XH-S	"IH-S,scaling0.80,cluster050"
4.51_085	XH-S	"IH-S,scaling0.85,cluster050"
4.51_090	XH-S	"IH-S,scaling0.90,cluster050"
4.51_095	XH-S	"IH-S,scaling0.95,cluster050"
4.51_100	XH-S	"IH-S,scaling1.00,minimum,cluster050"
4.51_105	XH-S	"IH-S,scaling1.05,cluster050"
4.51_110	XH-S	"IH-S,scaling1.10,cluster050"
4.51_125	XH-S	"IH-S,scaling1.25,cluster050"
4.51_150	XH-S	"IH-S,scaling1.50,cluster050"
4.51_200	XH-S	"IH-S,scaling2.00,cluster050"
4.52_080	XH-S	"IH-S,scaling0.80,cluster200"
4.52_085	XH-S	"IH-S,scaling0.85,cluster200"
4.52_090	XH-S	"IH-S,scaling0.90,cluster200"
4.52_095	XH-S	"IH-S,scaling0.95,cluster200"
4.52_100	XH-S	"IH-S,scaling1.00,minimum,cluster200"
4.52_105	XH-S	"IH-S,scaling1.05,cluster200"
4.52_110	XH-S	"IH-S,scaling1.10,cluster200"
4.52_125	XH-S	"IH-S,scaling1.25,cluster200"
4.52_150	XH-S	"IH-S,scaling1.50,cluster200"
4.52_200	XH-S	"IH-S,scaling2.00,cluster200"
4.53_080	XH-S	"IH-S,scaling0.80,cluster100"
4.53_085	XH-S	"IH-S,scaling0.85,cluster100"
4.53_090	XH-S	"IH-S,scaling0.90,cluster100"
4.53_095	XH-S	"IH-S,scaling0.95,cluster100"
4.53_100	XH-S	"IH-S,scaling1.00,minimum,cluster100"
4.53_105	XH-S	"IH-S,scaling1.05,cluster100"
4.53_110	XH-S	"IH-S,scaling1.10,cluster100"
4.53_125	XH-S	"IH-S,scaling1.25,cluster100"
4.53_150	XH-S	"IH-S,scaling1.50,cluster100"
4.53_200	XH-S	"IH-S,scaling2.00,cluster100"
4.54_080	XH-S	"IH-S,scaling0.80,cluster100,cluster200"
4.54_085	XH-S	"IH-S,scaling0.85,cluster100,cluster200"
4.54_090	XH-S	"IH-S,scaling0.90,cluster100,cluster200"
4.54_095	XH-S	"IH-S,scaling0.95,cluster100,cluster200"
4.54_100	XH-S	"IH-S,scaling1.00,minimum,cluster100,cluster200"
4.54_105	XH-S	"IH-S,scaling1.05,cluster100,cluster200"
4.54_110	XH-S	"IH-S,scaling1.10,cluster100,cluster200"
4.54_125	XH-S	"IH-S,scaling1.25,cluster100,cluster200"
4.54_150	XH-S	"IH-S,scaling1.50,cluster100,cluster200"
4.54_200	XH-S	"IH-S,scaling2.00,cluster100,cluster200"
5.01_080	XH-F	"CH-F,scaling0.80,cluster100,cluster200"
5.01_085	XH-F	"CH-F,scaling0.85,cluster100,cluster200"
5.01_090	XH-F	"CH-F,scaling0.90,cluster100,cluster200"
5.01_095	XH-F	"CH-F,scaling0.95,cluster100,cluster200"
5.01_100	XH-F	"CH-F,scaling1.00,minimum,cluster100,cluster200"
5.01_105	XH-F	"CH-F,scaling1.05,cluster100,cluster200"
5.01_110	XH-F	"CH-F,scaling1.10,cluster100,cluster200"
5.01_125	XH-F	"CH-F,scaling1.25,cluster100,cluster200"
5.01_150	XH-F	"CH-F,scaling1.50,cluster100,cluster200"
5.01_200	XH-F	"CH-F,scaling2.00,cluster100,cluster200"
5.02_080	XH-F	"CH-F,scaling0.80,cluster020,cluster050,cluster100,cluster200"
5.02_085	XH-F	"CH-F,scaling0.85,cluster020,cluster050,cluster100,cluster200"
5.02_090	XH-F	"CH-F,scaling0.90,cluster020,cluster050,cluster100,cluster200"
5.02_095	XH-F	"CH-F,scaling0.95,cluster020,cluster050,cluster100,cluster200"
5.02_100	XH-F	"CH-F,scaling1.00,minimum,cluster020,cluster050,cluster100,cluster200"
5.02_105	XH-F	"CH-F,scaling1.05,cluster020,cluster050,cluster100,cluster200"
5.02_110	XH-F	"CH-F,scaling1.10,cluster020,cluster050,cluster100,cluster200"
5.02_125	XH-F	"CH-F,scaling1.25,cluster020,cluster050,cluster100,cluster200"
5.02_150	XH-F	"CH-F,scaling1.50,cluster020,cluster050,cluster100,cluster200"
5.02_200	XH-F	"CH-F,scaling2.00,cluster020,cluster050,cluster100,cluster200"
5.03_080	XH-F	"CH-F,scaling0.80,cluster200"
5.03_085	XH-F	"CH-F,scaling0.85,cluster200"
5.03_090	XH-F	"CH-F,scaling0.90,cluster200"
5.03_095	XH-F	"CH-F,scaling0.95,cluster200"
5.03_100	XH-F	"CH-F,scaling1.00,minimum,cluster200"
5.03_105	XH-F	"CH-F,scaling1.05,cluster200"
5.03_110	XH-F	"CH-F,scaling1.10,cluster200"
5.03_125	XH-F	"CH-F,scaling1.25,cluster200"
5.03_150	XH-F	"CH-F,scaling1.50,cluster200"
5.03_200	XH-F	"CH-F,scaling2.00,cluster200"
5.04_080	XH-F	"CH-F,scaling0.80,cluster100,cluster200"
5.04_085	XH-F	"CH-F,scaling0.85,cluster100,cluster200"
5.04_090	XH-F	"CH-F,scaling0.90,cluster100,cluster200"
5.04_095	XH-F	"CH-F,scaling0.95,cluster100,cluster200"
5.04_100	XH-F	"CH-F,scaling1.00,minimum,cluster100,cluster200"
5.04_105	XH-F	"CH-F,scaling1.05,cluster100,cluster200"
5.04_110	XH-F	"CH-F,scaling1.10,cluster100,cluster200"
5.04_125	XH-F	"CH-F,scaling1.25,cluster100,cluster200"
5.04_150	XH-F	"CH-F,scaling1.50,cluster100,cluster200"
5.04_200	XH-F	"CH-F,scaling2.00,cluster100,cluster200"
5.05_080	XH-F	"CH-F,scaling0.80,cluster100,cluster200"
5.05_085	XH-F	"CH-F,scaling0.85,cluster100,cluster200"
5.05_090	XH-F	"CH-F,scaling0.90,cluster100,cluster200"
5.05_095	XH-F	"CH-F,scaling0.95,cluster100,cluster200"
5.05_100	XH-F	"CH-F,scaling1.00,minimum,cluster100,cluster200"
5.05_105	XH-F	"CH-F,scaling1.05,cluster100,cluster200"
5.05_110	XH-F	"CH-F,scaling1.10,cluster100,cluster200"
5.05_125	XH-F	"CH-F,scaling1.25,cluster100,cluster200"
5.05_150	XH-F	"CH-F,scaling1.50,cluster100,cluster200"
5.05_200	XH-F	"CH-F,scaling2.00,cluster100,cluster200"
5.06_080	XH-F	"CH-F,scaling0.80,cluster200"
5.06_085	XH-F	"CH-F,scaling0.85,cluster200"
5.06_090	XH-F	"CH-F,scaling0.90,cluster200"
5.06_095	XH-F	"CH-F,scaling0.95,cluster200"
5.06_100	XH-F	"CH-F,scaling1.00,minimum,cluster200"
5.06_105	XH-F	"CH-F,scaling1.05,cluster200"
5.06_110	XH-F	"CH-F,scaling1.10,cluster200"
5.06_125	XH-F	"CH-F,scaling1.25,cluster200"
5.06_150	XH-F	"CH-F,scaling1.50,cluster200"
5.06_200	XH-F	"CH-F,scaling2.00,cluster200"
5.07_080	XH-F	"CH-F,scaling0.80,cluster050,cluster100,cluster200"
5.07_085	XH-F	"CH-F,scaling0.85,cluster050,cluster100,cluster200"
5.07_090	XH-F	"CH-F,scaling0.90,cluster050,cluster100,cluster200"
5.07_095	XH-F	"CH-F,scaling0.95,cluster050,cluster100,cluster200"
5.07_100	XH-F	"CH-F,scaling1.00,minimum,cluster050,cluster100,cluster200"
5.07_105	XH-F	"CH-F,scaling1.05,cluster050,cluster100,cluster200"
5.07_110	XH-F	"CH-F,scaling1.10,cluster050,cluster100,cluster200"
5.07_125	XH-F	"CH-F,scaling1.25,cluster050,cluster100,cluster200"
5.07_150	XH-F	"CH-F,scaling1.50,cluster050,cluster100,cluster200"
5.07_200	XH-F	"CH-F,scaling2.00,cluster050,cluster100,cluster200"
5.08_080	XH-F	"CH-F,scaling0.80,cluster050,cluster100,cluster200"
5.08_085	XH-F	"CH-F,scaling0.85,cluster050,cluster100,cluster200"
5.08_090	XH-F	"CH-F,scaling0.90,cluster050,cluster100,cluster200"
5.08_095	XH-F	"CH-F,scaling0.95,cluster050,cluster100,cluster200"
5.08_100	XH-F	"CH-F,scaling1.00,minimum,cluster050,cluster100,cluster200"
5.08_105	XH-F	"CH-F,scaling1.05,cluster050,cluster100,cluster200"
5.08_110	XH-F	"CH-F,scaling1.10,cluster050,cluster100,cluster200"
5.08_125	XH-F	"CH-F,scaling1.25,cluster050,cluster100,cluster200"
5.08_150	XH-F	"CH-F,scaling1.50,cluster050,cluster100,cluster200"
5.08_200	XH-F	"CH-F,scaling2.00,cluster050,cluster100,cluster200"
5.09_080	XH-F	"CH-F,scaling0.80,cluster200"
5.09_085	XH-F	"CH-F,scaling0.85,cluster200"
5.09_090	XH-F	"CH-F,scaling0.90,cluster200"
5.09_095	XH-F	"CH-F,scaling0.95,cluster200"
5.09_100	XH-F	"CH-F,scaling1.00,minimum,cluster200"
5.09_105	XH-F	"CH-F,scaling1.05,cluster200"
5.09_110	XH-F	"CH-F,scaling1.10,cluster200"
5.09_125	XH-F	"CH-F,scaling1.25,cluster200"
5.09_150	XH-F	"CH-F,scaling1.50,cluster200"
5.09_200	XH-F	"CH-F,scaling2.00,cluster200"
5.10_080	XH-F	"CH-F,scaling0.80,cluster200"
5.10_085	XH-F	"CH-F,scaling0.85,cluster200"
5.10_090	XH-F	"CH-F,scaling0.90,cluster200"
5.10_095	XH-F	"CH-F,scaling0.95,cluster200"
5.10_100	XH-F	"CH-F,scaling1.00,minimum,cluster200"
5.10_105	XH-F	"CH-F,scaling1.05,cluster200"
5.10_110	XH-F	"CH-F,scaling1.10,cluster200"
5.10_125	XH-F	"CH-F,scaling1.25,cluster200"
5.10_150	XH-F	"CH-F,scaling1.50,cluster200"
5.10_200	XH-F	"CH-F,scaling2.00,cluster200"
5.11_080	XH-F	"CH-F,scaling0.80,cluster200"
5.11_085	XH-F	"CH-F,scaling0.85,cluster200"
5.11_090	XH-F	"CH-F,scaling0.90,cluster200"
5.11_095	XH-F	"CH-F,scaling0.95,cluster200"
5.11_100	XH-F	"CH-F,scaling1.00,minimum,cluster200"
5.11_105	XH-F	"CH-F,scaling1.05,cluster200"
5.11_110	XH-F	"CH-F,scaling1.10,cluster200"
5.11_125	XH-F	"CH-F,scaling1.25,cluster200"
5.11_150	XH-F	"CH-F,scaling1.50,cluster200"
5.11_200	XH-F	"CH-F,scaling2.00,cluster200"
5.12_080	XH-F	"CH-F,scaling0.80"
5.12_085	XH-F	"CH-F,scaling0.85"
5.12_090	XH-F	"CH-F,scaling0.90"
5.12_095	XH-F	"CH-F,scaling0.95"
5.12_100	XH-F	"CH-F,scaling1.00,minimum"
5.12_105	XH-F	"CH-F,scaling1.05"
5.12_110	XH-F	"CH-F,scaling1.10"
5.12_125	XH-F	"CH-F,scaling1.25"
5.12_150	XH-F	"CH-F,scaling1.50"
5.12_200	XH-F	"CH-F,scaling2.00"
5.13_080	XH-F	"NH-F,scaling0.80,cluster100,cluster200"
5.13_085	XH-F	"NH-F,scaling0.85,cluster100,cluster200"
5.13_090	XH-F	"NH-F,scaling0.90,cluster100,cluster200"
5.13_095	XH-F	"NH-F,scaling0.95,cluster100,cluster200"
5.13_100	XH-F	"NH-F,scaling1.00,minimum,cluster100,cluster200"
5.13_105	XH-F	"NH-F,scaling1.05,cluster100,cluster200"
5.13_110	XH-F	"NH-F,scaling1.10,cluster100,cluster200"
5.13_125	XH-F	"NH-F,scaling1.25,cluster100,cluster200"
5.13_150	XH-F	"NH-F,scaling1.50,cluster100,cluster200"
5.13_200	XH-F	"NH-F,scaling2.00,cluster100,cluster200"
5.14_080	XH-F	"NH-F,scaling0.80,cluster100,cluster200"
5.14_085	XH-F	"NH-F,scaling0.85,cluster100,cluster200"
5.14_090	XH-F	"NH-F,scaling0.90,cluster100,cluster200"
5.14_095	XH-F	"NH-F,scaling0.95,cluster100,cluster200"
5.14_100	XH-F	"NH-F,scaling1.00,minimum,cluster100,cluster200"
5.14_105	XH-F	"NH-F,scaling1.05,cluster100,cluster200"
5.14_110	XH-F	"NH-F,scaling1.10,cluster100,cluster200"
5.14_125	XH-F	"NH-F,scaling1.25,cluster100,cluster200"
5.14_150	XH-F	"NH-F,scaling1.50,cluster100,cluster200"
5.14_200	XH-F	"NH-F,scaling2.00,cluster100,cluster200"
5.15_080	XH-F	"NH-F,scaling0.80"
5.15_085	XH-F	"NH-F,scaling0.85"
5.15_090	XH-F	"NH-F,scaling0.90"
5.15_095	XH-F	"NH-F,scaling0.95"
5.15_100	XH-F	"NH-F,scaling1.00,minimum"
5.15_105	XH-F	"NH-F,scaling1.05"
5.15_110	XH-F	"NH-F,scaling1.10"
5.15_125	XH-F	"NH-F,scaling1.25"
5.15_150	XH-F	"NH-F,scaling1.50"
5.15_200	XH-F	"NH-F,scaling2.00"
5.16_080	XH-F	"NH-F,scaling0.80,cluster200"
5.16_085	XH-F	"NH-F,scaling0.85,cluster200"
5.16_090	XH-F	"NH-F,scaling0.90,cluster200"
5.16_095	XH-F	"NH-F,scaling0.95,cluster200"
5.16_100	XH-F	"NH-F,scaling1.00,minimum,cluster200"
5.16_105	XH-F	"NH-F,scaling1.05,cluster200"
5.16_110	XH-F	"NH-F,scaling1.10,cluster200"
5.16_125	XH-F	"NH-F,scaling1.25,cluster200"
5.16_150	XH-F	"NH-F,scaling1.50,cluster200"
5.16_200	XH-F	"NH-F,scaling2.00,cluster200"
5.17_080	XH-F	"NH-F,scaling0.80"
5.17_085	XH-F	"NH-F,scaling0.85"
5.17_090	XH-F	"NH-F,scaling0.90"
5.17_095	XH-F	"NH-F,scaling0.95"
5.17_100	XH-F	"NH-F,scaling1.00,minimum"
5.17_105	XH-F	"NH-F,scaling1.05"
5.17_110	XH-F	"NH-F,scaling1.10"
5.17_125	XH-F	"NH-F,scaling1.25"
5.17_150	XH-F	"NH-F,scaling1.50"
5.17_200	XH-F	"NH-F,scaling2.00"
5.18_080	XH-F	"OH-F,scaling0.80,cluster050,cluster100,cluster200"
5.18_085	XH-F	"OH-F,scaling0.85,cluster050,cluster100,cluster200"
5.18_090	XH-F	"OH-F,scaling0.90,cluster050,cluster100,cluster200"
5.18_095	XH-F	"OH-F,scaling0.95,cluster050,cluster100,cluster200"
5.18_100	XH-F	"OH-F,scaling1.00,minimum,cluster050,cluster100,cluster200"
5.18_105	XH-F	"OH-F,scaling1.05,cluster050,cluster100,cluster200"
5.18_110	XH-F	"OH-F,scaling1.10,cluster050,cluster100,cluster200"
5.18_125	XH-F	"OH-F,scaling1.25,cluster050,cluster100,cluster200"
5.18_150	XH-F	"OH-F,scaling1.50,cluster050,cluster100,cluster200"
5.18_200	XH-F	"OH-F,scaling2.00,cluster050,cluster100,cluster200"
5.19_080	XH-F	"OH-F,scaling0.80,cluster020,cluster100"
5.19_085	XH-F	"OH-F,scaling0.85,cluster020,cluster100"
5.19_090	XH-F	"OH-F,scaling0.90,cluster020,cluster100"
5.19_095	XH-F	"OH-F,scaling0.95,cluster020,cluster100"
5.19_100	XH-F	"OH-F,scaling1.00,minimum,cluster020,cluster100"
5.19_105	XH-F	"OH-F,scaling1.05,cluster020,cluster100"
5.19_110	XH-F	"OH-F,scaling1.10,cluster020,cluster100"
5.19_125	XH-F	"OH-F,scaling1.25,cluster020,cluster100"
5.19_150	XH-F	"OH-F,scaling1.50,cluster020,cluster100"
5.19_200	XH-F	"OH-F,scaling2.00,cluster020,cluster100"
5.20_080	XH-F	"OH-F,scaling0.80,cluster100,cluster200"
5.20_085	XH-F	"OH-F,scaling0.85,cluster100,cluster200"
5.20_090	XH-F	"OH-F,scaling0.90,cluster100,cluster200"
5.20_095	XH-F	"OH-F,scaling0.95,cluster100,cluster200"
5.20_100	XH-F	"OH-F,scaling1.00,minimum,cluster100,cluster200"
5.20_105	XH-F	"OH-F,scaling1.05,cluster100,cluster200"
5.20_110	XH-F	"OH-F,scaling1.10,cluster100,cluster200"
5.20_125	XH-F	"OH-F,scaling1.25,cluster100,cluster200"
5.20_150	XH-F	"OH-F,scaling1.50,cluster100,cluster200"
5.20_200	XH-F	"OH-F,scaling2.00,cluster100,cluster200"
5.21_080	XH-F	"OH-F,scaling0.80,cluster200"
5.21_085	XH-F	"OH-F,scaling0.85,cluster200"
5.21_090	XH-F	"OH-F,scaling0.90,cluster200"
5.21_095	XH-F	"OH-F,scaling0.95,cluster200"
5.21_100	XH-F	"OH-F,scaling1.00,minimum,cluster200"
5.21_105	XH-F	"OH-F,scaling1.05,cluster200"
5.21_110	XH-F	"OH-F,scaling1.10,cluster200"
5.21_125	XH-F	"OH-F,scaling1.25,cluster200"
5.21_150	XH-F	"OH-F,scaling1.50,cluster200"
5.21_200	XH-F	"OH-F,scaling2.00,cluster200"
5.22_080	XH-F	"OH-F,scaling0.80,cluster050,cluster100,cluster200"
5.22_085	XH-F	"OH-F,scaling0.85,cluster050,cluster100,cluster200"
5.22_090	XH-F	"OH-F,scaling0.90,cluster050,cluster100,cluster200"
5.22_095	XH-F	"OH-F,scaling0.95,cluster050,cluster100,cluster200"
5.22_100	XH-F	"OH-F,scaling1.00,minimum,cluster050,cluster100,cluster200"
5.22_105	XH-F	"OH-F,scaling1.05,cluster050,cluster100,cluster200"
5.22_110	XH-F	"OH-F,scaling1.10,cluster050,cluster100,cluster200"
5.22_125	XH-F	"OH-F,scaling1.25,cluster050,cluster100,cluster200"
5.22_150	XH-F	"OH-F,scaling1.50,cluster050,cluster100,cluster200"
5.22_200	XH-F	"OH-F,scaling2.00,cluster050,cluster100,cluster200"
5.23_080	XH-F	"OH-F,scaling0.80"
5.23_085	XH-F	"OH-F,scaling0.85"
5.23_090	XH-F	"OH-F,scaling0.90"
5.23_095	XH-F	"OH-F,scaling0.95"
5.23_100	XH-F	"OH-F,scaling1.00,minimum"
5.23_105	XH-F	"OH-F,scaling1.05"
5.23_110	XH-F	"OH-F,scaling1.10"
5.23_125	XH-F	"OH-F,scaling1.25"
5.23_150	XH-F	"OH-F,scaling1.50"
5.23_200	XH-F	"OH-F,scaling2.00"
5.24_080	XH-F	"OH-F,scaling0.80,cluster200"
5.24_085	XH-F	"OH-F,scaling0.85,cluster200"
5.24_090	XH-F	"OH-F,scaling0.90,cluster200"
5.24_095	XH-F	"OH-F,scaling0.95,cluster200"
5.24_100	XH-F	"OH-F,scaling1.00,minimum,cluster200"
5.24_105	XH-F	"OH-F,scaling1.05,cluster200"
5.24_110	XH-F	"OH-F,scaling1.10,cluster200"
5.24_125	XH-F	"OH-F,scaling1.25,cluster200"
5.24_150	XH-F	"OH-F,scaling1.50,cluster200"
5.24_200	XH-F	"OH-F,scaling2.00,cluster200"
5.25_080	XH-F	"OH-F,scaling0.80,cluster200"
5.25_085	XH-F	"OH-F,scaling0.85,cluster200"
5.25_090	XH-F	"OH-F,scaling0.90,cluster200"
5.25_095	XH-F	"OH-F,scaling0.95,cluster200"
5.25_100	XH-F	"OH-F,scaling1.00,minimum,cluster200"
5.25_105	XH-F	"OH-F,scaling1.05,cluster200"
5.25_110	XH-F	"OH-F,scaling1.10,cluster200"
5.25_125	XH-F	"OH-F,scaling1.25,cluster200"
5.25_150	XH-F	"OH-F,scaling1.50,cluster200"
5.25_200	XH-F	"OH-F,scaling2.00,cluster200"
5.26_080	XH-F	"OH-F,scaling0.80,cluster200"
5.26_085	XH-F	"OH-F,scaling0.85,cluster200"
5.26_090	XH-F	"OH-F,scaling0.90,cluster200"
5.26_095	XH-F	"OH-F,scaling0.95,cluster200"
5.26_100	XH-F	"OH-F,scaling1.00,minimum,cluster200"
5.26_105	XH-F	"OH-F,scaling1.05,cluster200"
5.26_110	XH-F	"OH-F,scaling1.10,cluster200"
5.26_125	XH-F	"OH-F,scaling1.25,cluster200"
5.26_150	XH-F	"OH-F,scaling1.50,cluster200"
5.26_200	XH-F	"OH-F,scaling2.00,cluster200"
5.27_080	XH-F	"PH-F,scaling0.80,cluster050,cluster100,cluster200"
5.27_085	XH-F	"PH-F,scaling0.85,cluster050,cluster100,cluster200"
5.27_090	XH-F	"PH-F,scaling0.90,cluster050,cluster100,cluster200"
5.27_095	XH-F	"PH-F,scaling0.95,cluster050,cluster100,cluster200"
5.27_100	XH-F	"PH-F,scaling1.00,minimum,cluster050,cluster100,cluster200"
5.27_105	XH-F	"PH-F,scaling1.05,cluster050,cluster100,cluster200"
5.27_110	XH-F	"PH-F,scaling1.10,cluster050,cluster100,cluster200"
5.27_125	XH-F	"PH-F,scaling1.25,cluster050,cluster100,cluster200"
5.27_150	XH-F	"PH-F,scaling1.50,cluster050,cluster100,cluster200"
5.27_200	XH-F	"PH-F,scaling2.00,cluster050,cluster100,cluster200"
5.28_080	XH-F	"SH-F,scaling0.80,cluster200"
5.28_085	XH-F	"SH-F,scaling0.85,cluster200"
5.28_090	XH-F	"SH-F,scaling0.90,cluster200"
5.28_095	XH-F	"SH-F,scaling0.95,cluster200"
5.28_100	XH-F	"SH-F,scaling1.00,minimum,cluster200"
5.28_105	XH-F	"SH-F,scaling1.05,cluster200"
5.28_110	XH-F	"SH-F,scaling1.10,cluster200"
5.28_125	XH-F	"SH-F,scaling1.25,cluster200"
5.28_150	XH-F	"SH-F,scaling1.50,cluster200"
5.28_200	XH-F	"SH-F,scaling2.00,cluster200"
5.29_080	XH-F	"FH-F,scaling0.80,cluster200"
