# DFT-SAPT benchmark energies with the asymptotically corrected PBE0 potential for HB300SPXx10
# All energy units have been converted to kcal/mol
# The calculations have been performed by E. Masumian and A. D. Boese (https://doi.org/10.1021/acs.jctc.3c00801)

System             Elst         Exch          Ind        deltaHF        Disp           Total     
2.06_090        -9.521        15.732        -1.706        -2.138        -5.329        -2.964
2.06_095        -7.354        11.235        -1.237        -1.540        -4.417        -3.313
2.06_100        -5.745         8.000        -0.920        -1.093        -3.670        -3.426
2.06_105        -4.544         5.683        -0.697        -0.767        -3.057        -3.382
2.06_110        -3.643         4.028        -0.537        -0.535        -2.552        -3.238
2.06_125        -2.040         1.420        -0.261        -0.178        -1.506        -2.565
2.06_150        -0.986         0.243        -0.091        -0.029        -0.661        -1.524
2.06_200        -0.376         0.007        -0.017        -0.001        -0.163        -0.550
2.07_080       -23.362        42.581        -5.906        -5.317       -11.412        -3.417
2.07_085       -18.382        31.856        -4.184        -4.260        -9.656        -4.626
2.07_090       -14.566        23.795        -3.067        -3.295        -8.197        -5.329
2.07_095       -11.639        17.760        -2.314        -2.492        -6.977        -5.664
2.07_100        -9.388        13.251        -1.789        -1.858        -5.953        -5.737
2.07_105        -7.648         9.888        -1.409        -1.372        -5.089        -5.630
2.07_110        -6.295         7.382        -1.126        -1.008        -4.358        -5.405
2.07_125        -3.730         3.083        -0.609        -0.393        -2.764        -4.413
2.07_150        -1.852         0.729        -0.243        -0.083        -1.338        -2.787
2.07_200        -0.674         0.041        -0.050        -0.005        -0.364        -1.052
2.08_080       -14.471        26.509        -3.030        -3.268        -6.962        -1.222
2.08_085       -11.012        18.828        -2.088        -2.423        -5.677        -2.373
2.08_090        -8.466        13.318        -1.491        -1.744        -4.646        -3.028
2.08_095        -6.587         9.389        -1.095        -1.231        -3.813        -3.338
2.08_100        -5.195         6.599        -0.824        -0.858        -3.137        -3.415
2.08_105        -4.158         4.626        -0.631        -0.592        -2.588        -3.343
2.08_110        -3.378         3.236        -0.490        -0.407        -2.140        -3.179
2.08_125        -1.977         1.095        -0.245        -0.130        -1.229        -2.485
2.08_150        -1.021         0.175        -0.090        -0.020        -0.517        -1.472
2.08_200        -0.416         0.004        -0.018        -0.001        -0.120        -0.551
2.09_080       -17.315        31.831        -4.249        -4.034        -8.682        -2.450
2.09_085       -13.538        23.226        -3.056        -3.061        -7.267        -3.697
2.09_090       -10.689        16.912        -2.275        -2.261        -6.110        -4.423
2.09_095        -8.535        12.295        -1.742        -1.642        -5.154        -4.777
2.09_100        -6.899         8.937        -1.363        -1.179        -4.363        -4.867
2.09_105        -5.649         6.492        -1.084        -0.841        -3.702        -4.784
2.09_110        -4.685         4.715        -0.874        -0.598        -3.149        -4.590
2.09_125        -2.873         1.808        -0.481        -0.214        -1.963        -3.723
2.09_150        -1.538         0.367        -0.199        -0.040        -0.932        -2.343
2.09_200        -0.642         0.015        -0.046        -0.002        -0.252        -0.927
2.10_080       -12.010        23.346        -2.046        -1.784        -8.318        -0.811
2.10_085        -8.919        16.393        -1.369        -1.327        -6.876        -2.097
2.10_090        -6.694        11.479        -0.951        -0.951        -5.701        -2.819
2.10_095        -5.089         8.021        -0.683        -0.667        -4.741        -3.158
2.10_100        -3.925         5.594        -0.503        -0.461        -3.952        -3.246
2.10_105        -3.076         3.898        -0.378        -0.315        -3.303        -3.174
2.10_110        -2.450         2.712        -0.290        -0.215        -2.767        -3.009
2.10_125        -1.368         0.908        -0.141        -0.068        -1.651        -2.320
2.10_150        -0.685         0.145        -0.051        -0.011        -0.742        -1.344
2.10_200        -0.285         0.004        -0.011        -0.001        -0.189        -0.483
2.11_080       -12.841        26.461        -1.574        -1.845       -10.727        -0.526
2.11_085        -9.328        18.575        -1.005        -1.388        -8.872        -2.019
2.11_090        -6.840        13.034        -0.670        -1.007        -7.359        -2.841
2.11_095        -5.070         9.149        -0.463        -0.715        -6.119        -3.218
2.11_100        -3.802         6.426        -0.331        -0.501        -5.100        -3.308
2.11_105        -2.887         4.516        -0.242        -0.349        -4.260        -3.222
2.11_110        -2.220         3.176        -0.182        -0.241        -3.565        -3.032
2.11_125        -1.091         1.108        -0.084        -0.079        -2.119        -2.265
2.11_150        -0.418         0.192        -0.029        -0.013        -0.935        -1.203
2.11_200        -0.097         0.005        -0.006        -0.000        -0.223        -0.321
2.12_080       -47.890        84.147       -21.643       -12.498       -12.562       -10.445
2.12_085       -41.532        65.847       -16.509       -10.336       -10.781       -13.311
2.12_090       -35.951        51.500       -12.813        -8.366        -9.279       -14.909
2.12_095       -31.126        40.271       -10.099        -6.674        -8.006       -15.633
2.12_100       -26.986        31.486        -8.067        -5.269        -6.921       -15.758
2.12_105       -23.450        24.622        -6.519        -4.131        -5.995       -15.473
2.12_110       -20.433        19.257        -5.319        -3.222        -5.199       -14.916
2.12_125       -13.751         9.208        -3.018        -1.503        -3.412       -12.477
2.12_150        -7.571         2.737        -1.285        -0.418        -1.737        -8.274
2.12_200        -2.730         0.229        -0.286        -0.036        -0.477        -3.300
2.13_080       -49.536        88.765       -20.980       -12.374       -13.190        -7.315
2.13_085       -42.415        69.622       -16.035       -10.155       -11.328       -10.311
2.13_090       -36.248        54.576       -12.457        -8.155        -9.749       -12.033
2.13_095       -30.961        42.755        -9.814        -6.450        -8.402       -12.872
2.13_100       -26.458        33.481        -7.825        -5.045        -7.249       -13.097
2.13_105       -22.636        26.217        -6.302        -3.914        -6.263       -12.899
2.13_110       -19.396        20.532        -5.118        -3.018        -5.416       -12.417
2.13_125       -12.337         9.873        -2.846        -1.352        -3.525       -10.186
2.13_150        -5.937         2.853        -1.158        -0.344        -1.732        -6.317
2.13_200        -1.532         0.221        -0.236        -0.023        -0.449        -2.018
2.14_080       -33.918        61.027       -14.832        -9.010        -9.613        -6.346
2.14_085       -28.951        46.450       -11.157        -7.148        -8.134        -8.941
2.14_090       -24.727        35.327        -8.551        -5.573        -6.907       -10.430
2.14_095       -21.174        26.854        -6.662        -4.294        -5.883       -11.159
2.14_100       -18.204        20.414        -5.264        -3.283        -5.025       -11.362
2.14_105       -15.724        15.521        -4.210        -2.498        -4.301       -11.213
2.14_110       -13.651        11.805        -3.402        -1.896        -3.690       -10.834
2.14_125        -9.227         5.229        -1.883        -0.825        -2.359        -9.064
2.14_150        -5.259         1.355        -0.785        -0.212        -1.149        -6.050
2.14_200        -2.187         0.096        -0.181        -0.018        -0.313        -2.602
2.15_080       -21.385        40.991        -9.291        -3.985        -7.590        -1.261
2.15_085       -17.287        30.254        -6.849        -3.168        -6.292        -3.342
2.15_090       -13.997        22.253        -5.146        -2.427        -5.232        -4.550
