# DFT-SAPT benchmark energies with the asymptotically corrected PBE0 potential for R739x5
# All energy units have been converted to kcal/mol
# The calculations have been performed by E. Masumian and A. D. Boese (https://doi.org/10.1021/acs.jctc.3c00801)

System             Elst        Exch        Ind       deltaHF       Disp       Total    
005.11_105       0.405       3.389      -0.300      -0.166      -2.146       1.182
005.11_110       0.673       2.151      -0.243      -0.102      -1.675       0.803
005.11_115       0.783       1.361      -0.197      -0.060      -1.311       0.576
005.11_125       0.776       0.541      -0.127      -0.019      -0.812       0.359
005.12_100      -2.488       8.813      -0.346      -0.414      -3.944       1.622
005.12_105      -1.489       5.906      -0.279      -0.293      -3.134       0.712
005.12_110      -0.849       3.942      -0.231      -0.199      -2.495       0.167
005.12_115      -0.447       2.627      -0.193      -0.132      -1.993      -0.138
005.12_125      -0.048       1.158      -0.134      -0.055      -1.282      -0.361
005.13_100      -5.126      16.582      -0.652      -0.792      -9.319       0.692
005.13_105      -2.995      10.600      -0.500      -0.571      -7.428      -0.894
005.13_110      -1.669       6.750      -0.404      -0.384      -5.934      -1.642
005.13_115      -0.853       4.287      -0.334      -0.249      -4.756      -1.906
005.13_125      -0.064       1.717      -0.234      -0.097      -3.086      -1.765
005.14_100      -5.706      14.254      -0.558      -0.366      -6.859       0.764
005.14_105      -3.758       9.348      -0.392      -0.365      -5.459      -0.625
005.14_110      -2.470       6.104      -0.300      -0.296      -4.353      -1.316
005.14_115      -1.620       3.970      -0.242      -0.219      -3.479      -1.591
005.14_125      -0.691       1.661      -0.167      -0.104      -2.238      -1.540
005.15_100      -3.295      10.746      -0.486      -0.321      -5.525       1.120
005.15_105      -1.935       6.864      -0.361      -0.255      -4.355      -0.042
005.15_110      -1.083       4.359      -0.283      -0.182      -3.439      -0.627
005.15_115      -0.556       2.758      -0.227      -0.122      -2.723      -0.870
005.15_125      -0.043       1.092      -0.150      -0.050      -1.725      -0.876
005.16_100      -3.898      11.697      -0.457      -0.418      -6.228       0.695
005.16_105      -2.573       7.636      -0.332      -0.286      -4.962      -0.516
005.16_110      -1.702       4.955      -0.250      -0.189      -3.958      -1.144
005.16_115      -1.133       3.202      -0.194      -0.122      -3.166      -1.412
005.16_125      -0.514       1.320      -0.122      -0.049      -2.043      -1.407
005.17_100      -4.497      15.649      -0.822      -0.841      -7.709       1.780
005.17_105      -2.426      10.554      -0.632      -0.638      -6.276       0.582
005.17_110      -1.094       7.089      -0.516      -0.448      -5.126      -0.095
005.17_115      -0.255       4.749      -0.434      -0.300      -4.199      -0.439
005.17_125       0.563       2.116      -0.314      -0.120      -2.843      -0.599
005.18_100      -0.970       7.519      -0.439      -0.455      -3.735       1.919
005.18_105      -0.129       4.922      -0.357      -0.313      -2.966       1.156
005.18_110       0.347       3.210      -0.296      -0.205      -2.363       0.694
005.18_115       0.598       2.089      -0.246      -0.129      -1.889       0.423
005.18_125       0.743       0.878      -0.168      -0.047      -1.218       0.188
005.19_100      -1.255       7.434      -0.425      -0.367      -3.484       1.902
005.19_105      -0.381       4.830      -0.343      -0.249      -2.758       1.100
005.19_110       0.124       3.125      -0.282      -0.160      -2.188       0.619
005.19_115       0.399       2.019      -0.233      -0.098      -1.742       0.344
005.19_125       0.586       0.835      -0.158      -0.034      -1.115       0.116
005.20_100      -2.793       9.754      -0.376      -0.417      -4.325       1.843
005.20_105      -1.703       6.583      -0.300      -0.297      -3.466       0.816
005.20_110      -0.999       4.427      -0.248      -0.202      -2.786       0.192
005.20_115      -0.550       2.971      -0.208      -0.133      -2.247      -0.167
005.20_125      -0.095       1.331      -0.148      -0.055      -1.475      -0.442
006.01_100       2.375       0.428      -0.201      -0.006      -0.514       2.083
006.01_105       2.063       0.237      -0.152      -0.000      -0.376       1.772
006.01_110       1.789       0.130      -0.115       0.002      -0.278       1.528
006.01_115       1.551       0.072      -0.087       0.002      -0.208       1.330
006.01_125       1.176       0.022      -0.051       0.002      -0.120       1.028
006.02_100       2.301       0.762      -0.224      -0.026      -0.679       2.135
006.02_105       2.080       0.431      -0.176      -0.011      -0.505       1.820
006.02_110       1.864       0.243      -0.138      -0.003      -0.378       1.588
006.02_115       1.664       0.137      -0.108      -0.000      -0.285       1.408
006.02_125       1.326       0.043      -0.067       0.002      -0.167       1.136
006.03_100       2.230       0.988      -0.224      -0.025      -0.804       2.165
006.03_105       2.080       0.556      -0.181      -0.009      -0.604       1.842
006.03_110       1.913       0.311      -0.146      -0.002      -0.456       1.621
006.03_115       1.749       0.174      -0.118       0.002      -0.348       1.459
006.03_125       1.454       0.054      -0.078       0.003      -0.208       1.225
006.04_100       2.484       0.681      -0.252      -0.015      -0.773       2.124
006.04_105       2.178       0.387      -0.193      -0.004      -0.577       1.790
006.04_110       1.897       0.220      -0.148       0.000      -0.434       1.535
006.04_115       1.650       0.125      -0.114       0.002      -0.330       1.333
006.04_125       1.250       0.040      -0.068       0.002      -0.196       1.029
006.05_100       2.274       1.162      -0.268      -0.050      -0.981       2.137
006.05_105       2.090       0.677      -0.214      -0.024      -0.744       1.785
006.05_110       1.891       0.393      -0.170      -0.010      -0.567       1.537
006.05_115       1.698       0.228      -0.135      -0.003      -0.435       1.352
006.05_125       1.358       0.077      -0.086       0.001      -0.263       1.086
006.06_100       2.553       1.117      -0.309      -0.036      -1.168       2.157
006.06_105       2.281       0.654      -0.242      -0.015      -0.889       1.790
006.06_110       2.011       0.383      -0.189      -0.004      -0.680       1.520
006.06_115       1.760       0.223      -0.147       0.000      -0.524       1.313
006.06_125       1.342       0.076      -0.089       0.003      -0.320       1.013
006.07_100     -12.149      21.424      -1.407      -0.361      -6.747       0.760
006.07_105      -8.751      14.597      -0.964      -0.387      -5.442      -0.947
006.07_110      -6.366       9.897      -0.714      -0.323      -4.398      -1.904
006.07_115      -4.694       6.696      -0.560      -0.243      -3.563      -2.364
006.07_125      -2.662       3.031      -0.374      -0.119      -2.347      -2.472
006.08_100      -7.450      15.493      -0.957      -0.439      -5.843       0.804
006.08_105      -5.246      10.178      -0.687      -0.343      -4.669      -0.767
006.08_110      -3.758       6.653      -0.525      -0.244      -3.741      -1.615
006.08_115      -2.746       4.330      -0.418      -0.165      -3.006      -2.005
006.08_125      -1.567       1.811      -0.280      -0.071      -1.955      -2.061
006.09_100     -16.675      29.193      -2.017      -0.531      -9.265       0.705
006.09_105     -12.187      20.265      -1.309      -0.592      -7.547      -1.369
006.09_110      -8.989      14.014      -0.922      -0.508      -6.162      -2.566
006.09_115      -6.713       9.678      -0.698      -0.391      -5.044      -3.168
006.09_125      -3.894       4.582      -0.456      -0.199      -3.396      -3.362
006.10_100       2.590       0.815      -0.299      -0.017      -0.909       2.180
006.10_105       2.299       0.469      -0.234      -0.004      -0.690       1.841
006.10_110       2.024       0.270      -0.182       0.002      -0.527       1.586
006.10_115       1.777       0.155      -0.142       0.004      -0.406       1.387
006.10_125       1.372       0.051      -0.088       0.004      -0.248       1.090
006.11_100       2.376       1.287      -0.314      -0.043      -1.118       2.188
006.11_105       2.208       0.755      -0.255      -0.018      -0.859       1.831
006.11_110       2.017       0.442      -0.206      -0.005      -0.664       1.583
006.11_115       1.827       0.258      -0.167       0.001      -0.518       1.402
006.11_125       1.487       0.088      -0.110       0.004      -0.322       1.147
006.12_100       2.662       1.331      -0.361      -0.041      -1.387       2.204
006.12_105       2.411       0.789      -0.288      -0.016      -1.073       1.823
006.12_110       2.150       0.467      -0.228      -0.004      -0.835       1.550
006.12_115       1.902       0.276      -0.180       0.002      -0.654       1.345
006.12_125       1.476       0.096      -0.112       0.004      -0.411       1.053
006.13_100     -17.322      31.292      -2.209      -0.604     -10.319       0.837
006.13_105     -12.635      21.716      -1.426      -0.641      -8.438      -1.424
006.13_110      -9.311      15.036      -0.997      -0.538      -6.923      -2.732
006.13_115      -6.941      10.392      -0.747      -0.408      -5.695      -3.399
006.13_125      -4.011       4.943      -0.480      -0.205      -3.883      -3.635
006.14_100       2.819       1.365      -0.404      -0.031      -1.568       2.181
006.14_105       2.561       0.813      -0.325      -0.008      -1.230       1.810
006.14_110       2.294       0.483      -0.260       0.002      -0.970       1.548
006.14_115       2.039       0.287      -0.208       0.006      -0.771       1.353
006.14_125       1.602       0.101      -0.133       0.007      -0.498       1.078
007.01_100      -2.418       8.342      -0.537      -0.675      -2.795       1.917
007.01_105      -1.594       5.890      -0.432      -0.478      -2.299       1.087
007.01_110      -1.024       4.148      -0.357      -0.333      -1.897       0.537
007.01_115      -0.633       2.913      -0.299      -0.228      -1.569       0.183
007.01_125      -0.185       1.428      -0.216      -0.104      -1.082      -0.161
007.02_100      -4.459      11.255      -0.851      -0.979      -3.013       1.954
007.02_105      -3.351       8.082      -0.636      -0.709      -2.476       0.911
007.02_110      -2.539       5.779      -0.489      -0.505      -2.039       0.207
007.02_115      -1.947       4.121      -0.384      -0.355      -1.684      -0.249
007.02_125      -1.192       2.081      -0.250      -0.171      -1.157      -0.689
007.03_100     -11.674      24.485      -2.887      -2.427      -5.489       2.008
007.03_105      -9.587      18.454      -2.172      -1.908      -4.630       0.157
007.03_110      -7.947      13.868      -1.675      -1.466      -3.919      -1.138
007.03_115      -6.654      10.396      -1.320      -1.109      -3.327      -2.014
007.03_125      -4.816       5.800      -0.863      -0.617      -2.416      -2.911
007.04_100      -2.456       7.719      -0.247      -0.569      -2.865       1.582
007.04_105      -1.627       5.377      -0.174      -0.406      -2.356       0.813
007.04_110      -1.058       3.731      -0.128      -0.283      -1.943       0.317
007.04_115      -0.671       2.581      -0.098      -0.195      -1.607       0.010
007.04_125      -0.235       1.225      -0.061      -0.090      -1.108      -0.268
007.05_100      -4.337      10.575      -0.614      -0.922      -3.064       1.639
007.05_105      -3.186       7.503      -0.424      -0.670      -2.517       0.706
