# DFT-SAPT benchmark energies with the asymptotically corrected B3LYP potential for D442x10
# All energy units have been converted to kcal/mol
# The calculations have been performed by E. Masumian and A. D. Boese (https://doi.org/10.1021/acs.jctc.3c00801)

System             Elst        Exch        Ind       deltaHF       Disp       Total    
1.07.21_090      -1.767       4.613      -0.294      -0.277      -3.362      -1.086
1.07.21_095      -1.242       3.075      -0.217      -0.181      -2.713      -1.278
1.07.21_100      -0.881       2.042      -0.163      -0.117      -2.194      -1.314
1.07.21_105      -0.633       1.352      -0.124      -0.075      -1.780      -1.260
1.07.21_110      -0.460       0.892      -0.095      -0.048      -1.449      -1.161
1.07.21_125      -0.197       0.253      -0.045      -0.012      -0.801      -0.803
1.07.21_150      -0.067       0.030      -0.016      -0.001      -0.326      -0.380
1.07.21_200      -0.016       0.000      -0.003      -0.000      -0.075      -0.094
1.07.27_080      -7.792      21.024      -0.634      -1.140     -10.493       0.965
1.07.27_085      -5.079      13.605      -0.414      -0.778      -8.332      -0.997
1.07.27_090      -3.312       8.762      -0.287      -0.511      -6.635      -1.983
1.07.27_095      -2.167       5.620      -0.209      -0.327      -5.299      -2.382
1.07.27_100      -1.424       3.591      -0.157      -0.207      -4.245      -2.442
1.07.27_105      -0.943       2.286      -0.121      -0.129      -3.412      -2.318
1.07.27_110      -0.630       1.452      -0.095      -0.080      -2.753      -2.106
1.07.27_125      -0.204       0.366      -0.049      -0.019      -1.485      -1.391
1.07.27_150      -0.046       0.035      -0.020      -0.002      -0.587      -0.620
1.07.27_200      -0.008       0.000      -0.005      -0.000      -0.132      -0.144
1.07.32_080      -5.638      15.298      -0.981      -1.020      -8.092      -0.432
1.07.32_085      -4.168      11.114      -0.746      -0.741      -6.788      -1.329
1.07.32_090      -3.079       8.041      -0.573      -0.532      -5.696      -1.838
1.07.32_095      -2.276       5.797      -0.444      -0.379      -4.782      -2.083
1.07.32_100      -1.685       4.164      -0.346      -0.268      -4.017      -2.152
1.07.32_105      -1.252       2.983      -0.272      -0.188      -3.378      -2.108
1.07.32_110      -0.934       2.130      -0.214      -0.132      -2.844      -1.995
1.07.32_125      -0.401       0.762      -0.108      -0.044      -1.714      -1.505
1.07.32_150      -0.114       0.130      -0.037      -0.007      -0.769      -0.798
1.07.32_200      -0.016       0.003      -0.006      -0.000      -0.193      -0.212
1.07.38_080      -3.141      12.209      -1.326      -1.035      -6.919      -0.211
1.07.38_085      -2.249       8.802      -1.031      -0.730      -5.821      -1.029
1.07.38_090      -1.597       6.333      -0.814      -0.511      -4.906      -1.494
1.07.38_095      -1.123       4.549      -0.652      -0.355      -4.140      -1.721
1.07.38_100      -0.781       3.263      -0.529      -0.246      -3.500      -1.792
1.07.38_105      -0.535       2.338      -0.433      -0.170      -2.964      -1.764
1.07.38_110      -0.358       1.674      -0.358      -0.118      -2.514      -1.675
1.07.38_125      -0.077       0.612      -0.213      -0.039      -1.555      -1.272
1.07.38_150       0.046       0.113      -0.101      -0.007      -0.732      -0.681
1.07.38_200       0.047       0.004      -0.029      -0.000      -0.198      -0.177
1.07.45_080      -7.763      22.573      -0.415      -2.057      -9.068       3.271
1.07.45_085      -4.592      13.326      -0.194      -1.340      -6.768       0.432
1.07.45_090      -2.735       7.801      -0.107      -0.823      -5.066      -0.931
1.07.45_095      -1.650       4.534      -0.069      -0.488      -3.803      -1.476
1.07.45_100      -1.016       2.618      -0.049      -0.283      -2.864      -1.595
1.07.45_105      -0.644       1.502      -0.037      -0.162      -2.166      -1.507
1.07.45_110      -0.424       0.857      -0.029      -0.092      -1.648      -1.335
1.07.45_125      -0.161       0.155      -0.014      -0.016      -0.756      -0.792
1.07.45_150      -0.065       0.008      -0.005      -0.001      -0.241      -0.304
1.07.45_200      -0.019       0.000      -0.001      -0.000      -0.040      -0.059
1.07.49_080      -5.780      18.320      -0.701      -1.166     -10.896      -0.222
1.07.49_085      -3.986      12.730      -0.514      -0.816      -9.001      -1.587
1.07.49_090      -2.742       8.813      -0.387      -0.561      -7.449      -2.326
1.07.49_095      -1.882       6.082      -0.297      -0.381      -6.176      -2.655
1.07.49_100      -1.287       4.182      -0.232      -0.257      -5.130      -2.725
1.07.49_105      -0.877       2.867      -0.184      -0.172      -4.271      -2.638
1.07.49_110      -0.596       1.960      -0.148      -0.114      -3.565      -2.463
1.07.49_125      -0.179       0.617      -0.081      -0.033      -2.110      -1.786
1.07.49_150      -0.012       0.087      -0.034      -0.004      -0.943      -0.907
1.07.49_200       0.012       0.002      -0.009      -0.000      -0.245      -0.240
1.07.55_080      -9.064      23.149      -0.763      -1.467     -10.994       0.861
1.07.55_085      -6.111      14.989      -0.502      -1.067      -8.691      -1.382
1.07.55_090      -4.173       9.647      -0.359      -0.737      -6.880      -2.501
1.07.55_095      -2.897       6.176      -0.270      -0.494      -5.456      -2.941
1.07.55_100      -2.055       3.935      -0.211      -0.324      -4.334      -2.989
1.07.55_105      -1.495       2.495      -0.167      -0.210      -3.449      -2.827
1.07.55_110      -1.119       1.575      -0.134      -0.136      -2.753      -2.566
1.07.55_125      -0.558       0.387      -0.071      -0.036      -1.430      -1.707
1.07.55_150      -0.265       0.035      -0.027      -0.004      -0.527      -0.788
1.07.55_200      -0.099       0.000      -0.005      -0.000      -0.103      -0.207
1.07.56_080     -26.915      70.381      -2.359      -5.376     -28.834       6.897
1.07.56_085     -16.317      43.319      -1.185      -3.940     -22.229      -0.352
1.07.56_090      -9.884      26.473      -0.668      -2.618     -17.217      -3.915
1.07.56_095      -5.995      16.080      -0.418      -1.650     -13.389      -5.372
1.07.56_100      -3.651       9.712      -0.282      -1.007     -10.451      -5.680
1.07.56_105      -2.244       5.834      -0.199      -0.603      -8.189      -5.401
1.07.56_110      -1.399       3.488      -0.145      -0.357      -6.444      -4.858
1.07.56_125      -0.401       0.726      -0.062      -0.072      -3.235      -3.044
1.07.56_150      -0.118       0.049      -0.020      -0.005      -1.154      -1.247
1.07.56_200      -0.043       0.000      -0.003      -0.000      -0.222      -0.268
1.07.59_080      -8.920      25.549      -0.786      -1.237     -13.336       1.271
1.07.59_085      -5.807      16.757      -0.478      -0.866     -10.652      -1.046
1.07.59_090      -3.775      10.940      -0.304      -0.580      -8.532      -2.252
1.07.59_095      -2.454       7.114      -0.201      -0.377      -6.853      -2.771
1.07.59_100      -1.596       4.611      -0.136      -0.241      -5.522      -2.884
1.07.59_105      -1.037       2.976      -0.093      -0.152      -4.463      -2.769
1.07.59_110      -0.678       1.917      -0.065      -0.095      -3.620      -2.541
1.07.59_125      -0.192       0.502      -0.023      -0.023      -1.978      -1.713
1.07.59_150      -0.030       0.052      -0.005      -0.002      -0.794      -0.779
1.07.59_200      -0.002       0.000      -0.000      -0.000      -0.180      -0.182
1.07.61_080      -7.962      22.759      -0.590      -1.021     -11.722       1.464
1.07.61_085      -5.216      14.823      -0.354      -0.699      -9.306      -0.752
1.07.61_090      -3.427       9.617      -0.223      -0.459      -7.413      -1.906
1.07.61_095      -2.262       6.216      -0.147      -0.294      -5.924      -2.410
1.07.61_100      -1.502       4.005      -0.099      -0.185      -4.751      -2.532
1.07.61_105      -1.008       2.573      -0.068      -0.115      -3.825      -2.443
1.07.61_110      -0.684       1.648      -0.048      -0.071      -3.091      -2.246
1.07.61_125      -0.236       0.426      -0.017      -0.016      -1.675      -1.518
1.07.61_150      -0.061       0.043      -0.004      -0.001      -0.666      -0.689
1.07.61_200      -0.012       0.000      -0.000      -0.000      -0.150      -0.161
1.07.62_080     -13.101      32.215      -0.987      -1.672     -13.777       2.678
1.07.62_085      -8.267      19.963      -0.532      -1.197     -10.651      -0.684
1.07.62_090      -5.256      12.289      -0.319      -0.785      -8.264      -2.335
1.07.62_095      -3.376       7.519      -0.210      -0.489      -6.432      -2.987
1.07.62_100      -2.198       4.576      -0.146      -0.296      -5.021      -3.086
1.07.62_105      -1.455       2.770      -0.106      -0.176      -3.932      -2.899
1.07.62_110      -0.982       1.669      -0.079      -0.103      -3.091      -2.587
1.07.62_125      -0.348       0.357      -0.036      -0.020      -1.544      -1.591
1.07.62_150      -0.095       0.026      -0.012      -0.001      -0.543      -0.626
1.07.62_200      -0.015       0.000      -0.002      -0.000      -0.101      -0.118
1.07.64_080      -5.035      13.504      -0.811      -0.818      -6.658       0.181
1.07.64_085      -3.611       9.477      -0.599      -0.573      -5.454      -0.760
1.07.64_090      -2.589       6.608      -0.448      -0.393      -4.469      -1.291
1.07.64_095      -1.857       4.579      -0.339      -0.266      -3.662      -1.545
1.07.64_100      -1.336       3.156      -0.258      -0.178      -3.005      -1.621
1.07.64_105      -0.965       2.164      -0.199      -0.118      -2.469      -1.587
1.07.64_110      -0.702       1.478      -0.154      -0.078      -2.033      -1.489
1.07.64_125      -0.285       0.459      -0.075      -0.021      -1.151      -1.075
1.07.64_150      -0.080       0.061      -0.026      -0.002      -0.478      -0.526
1.07.64_200      -0.014       0.001      -0.005      -0.000      -0.110      -0.128
1.07.68_080     -15.199      37.957      -1.799      -4.345     -14.713       1.902
1.07.68_085     -10.400      25.769      -1.069      -3.170     -11.824      -0.694
1.07.68_090      -7.116      17.396      -0.663      -2.227      -9.520      -2.130
1.07.68_095      -4.878      11.686      -0.429      -1.526      -7.677      -2.824
1.07.68_100      -3.357       7.816      -0.289      -1.029      -6.202      -3.059
1.07.68_105      -2.326       5.207      -0.201      -0.685      -5.018      -3.023
1.07.68_110      -1.628       3.456      -0.144      -0.453      -4.069      -2.838
1.07.68_125      -0.620       0.991      -0.061      -0.128      -2.200      -2.018
1.07.68_150      -0.210       0.116      -0.021      -0.016      -0.841      -0.971
1.07.68_200      -0.088       0.001      -0.005      -0.000      -0.167      -0.258
1.07.70_080     -12.371      28.524      -1.072      -1.663     -12.940       0.479
1.07.70_085      -8.536      18.781      -0.702      -1.205     -10.298      -1.960
1.07.70_090      -5.977      12.309      -0.493      -0.831      -8.213      -3.206
1.07.70_095      -4.264       8.032      -0.365      -0.556      -6.564      -3.717
1.07.70_100      -3.112       5.222      -0.280      -0.365      -5.258      -3.793
1.07.70_105      -2.331       3.382      -0.220      -0.237      -4.222      -3.627
1.07.70_110      -1.795       2.184      -0.175      -0.152      -3.401      -3.339
1.07.70_125      -0.962       0.577      -0.093      -0.041      -1.812      -2.332
1.07.70_150      -0.491       0.060      -0.036      -0.005      -0.693      -1.166
1.07.70_200      -0.196       0.001      -0.008      -0.000      -0.143      -0.347
1.07.72_080     -10.849      26.136      -2.329      -2.494     -11.435      -0.971
1.07.72_085      -8.116      17.891      -1.741      -1.846      -9.335      -3.147
1.07.72_090      -6.189      12.194      -1.340      -1.326      -7.635      -4.297
1.07.72_095      -4.824       8.281      -1.054      -0.935      -6.255      -4.787
1.07.72_100      -3.847       5.606      -0.842      -0.652      -5.132      -4.867
1.07.72_105      -3.141       3.785      -0.680      -0.453      -4.217      -4.706
1.07.72_110      -2.621       2.549      -0.555      -0.314      -3.472      -4.412
1.07.72_125      -1.700       0.770      -0.313      -0.106      -1.961      -3.311
1.07.72_150      -1.014       0.102      -0.132      -0.020      -0.804      -1.869
1.07.72_200      -0.451       0.002      -0.030      -0.001      -0.177      -0.659
1.07.74_080      -9.860      23.226      -0.961      -1.419     -10.754       0.233
1.07.74_085      -6.962      15.397      -0.677      -1.030      -8.592      -1.864
1.07.74_090      -4.983      10.147      -0.497      -0.719      -6.871      -2.923
1.07.74_095      -3.628       6.650      -0.374      -0.489      -5.501      -3.343
1.07.74_100      -2.695       4.337      -0.287      -0.328      -4.411      -3.384
1.07.74_105      -2.047       2.817      -0.223      -0.217      -3.543      -3.214
1.07.74_110      -1.591       1.822      -0.175      -0.143      -2.854      -2.940
1.07.74_125      -0.854       0.485      -0.088      -0.040      -1.521      -2.018
1.07.74_150      -0.417       0.051      -0.032      -0.005      -0.579      -0.982
1.07.74_200      -0.159       0.001      -0.006      -0.000      -0.118      -0.283
1.07.78_080      -3.253      10.682      -0.196      -0.713      -5.508       1.012
1.07.78_085      -2.086       6.919      -0.112      -0.463      -4.322      -0.064
1.07.78_090      -1.331       4.452      -0.066      -0.293      -3.397      -0.636
1.07.78_095      -0.846       2.847      -0.041      -0.182      -2.676      -0.897
1.07.78_100      -0.536       1.811      -0.025      -0.111      -2.114      -0.976
