# DFT-SAPT benchmark energies with the asymptotically corrected PBE0 potential for D442x10
# All energy units have been converted to kcal/mol
# The calculations have been performed by E. Masumian and A. D. Boese (https://doi.org/10.1021/acs.jctc.3c00801)

System             Elst        Exch        Ind       deltaHF       Disp       Total    
1.07.21_090      -1.760       4.451      -0.294      -0.277      -3.298      -1.178
1.07.21_095      -1.243       2.963      -0.218      -0.181      -2.659      -1.338
1.07.21_100      -0.887       1.965      -0.163      -0.117      -2.150      -1.353
1.07.21_105      -0.641       1.299      -0.124      -0.075      -1.744      -1.285
1.07.21_110      -0.470       0.856      -0.095      -0.048      -1.419      -1.176
1.07.21_125      -0.205       0.241      -0.045      -0.012      -0.784      -0.805
1.07.21_150      -0.071       0.028      -0.016      -0.001      -0.319      -0.379
1.07.21_200      -0.017       0.000      -0.003      -0.000      -0.074      -0.094
1.07.27_080      -7.487      20.057      -0.611      -1.140     -10.300       0.518
1.07.27_085      -4.874      12.943      -0.402      -0.778      -8.169      -1.279
1.07.27_090      -3.177       8.310      -0.281      -0.511      -6.497      -2.156
1.07.27_095      -2.078       5.313      -0.206      -0.327      -5.184      -2.482
1.07.27_100      -1.367       3.382      -0.155      -0.207      -4.149      -2.496
1.07.27_105      -0.906       2.146      -0.120      -0.129      -3.333      -2.342
1.07.27_110      -0.607       1.357      -0.094      -0.080      -2.689      -2.112
1.07.27_125      -0.199       0.338      -0.049      -0.019      -1.449      -1.379
1.07.27_150      -0.047       0.032      -0.020      -0.002      -0.574      -0.610
1.07.27_200      -0.008       0.000      -0.005      -0.000      -0.129      -0.142
1.07.32_080      -5.620      14.711      -0.972      -1.020      -7.946      -0.847
1.07.32_085      -4.176      10.679      -0.740      -0.741      -6.661      -1.639
1.07.32_090      -3.104       7.719      -0.569      -0.532      -5.586      -2.071
1.07.32_095      -2.311       5.559      -0.441      -0.379      -4.687      -2.258
1.07.32_100      -1.725       3.989      -0.345      -0.268      -3.935      -2.284
1.07.32_105      -1.294       2.853      -0.270      -0.188      -3.308      -2.207
1.07.32_110      -0.975       2.034      -0.213      -0.132      -2.784      -2.070
1.07.32_125      -0.435       0.724      -0.107      -0.044      -1.677      -1.539
1.07.32_150      -0.134       0.123      -0.037      -0.007      -0.753      -0.808
1.07.32_200      -0.022       0.003      -0.006      -0.000      -0.189      -0.214
1.07.38_080      -3.042      11.689      -1.313      -1.035      -6.777      -0.478
1.07.38_085      -2.192       8.416      -1.023      -0.730      -5.698      -1.227
1.07.38_090      -1.569       6.046      -0.808      -0.511      -4.798      -1.640
1.07.38_095      -1.116       4.336      -0.648      -0.355      -4.047      -1.829
1.07.38_100      -0.788       3.105      -0.525      -0.246      -3.419      -1.873
1.07.38_105      -0.551       2.221      -0.430      -0.170      -2.894      -1.824
1.07.38_110      -0.379       1.587      -0.356      -0.118      -2.454      -1.720
1.07.38_125      -0.101       0.577      -0.211      -0.039      -1.516      -1.291
1.07.38_150       0.028       0.106      -0.100      -0.007      -0.714      -0.687
1.07.38_200       0.040       0.003      -0.029      -0.000      -0.194      -0.179
1.07.45_080      -7.446      21.495      -0.393      -2.057      -8.875       2.725
1.07.45_085      -4.400      12.648      -0.190      -1.340      -6.608       0.109
1.07.45_090      -2.622       7.377      -0.109      -0.823      -4.936      -1.114
1.07.45_095      -1.585       4.270      -0.073      -0.488      -3.699      -1.575
1.07.45_100      -0.981       2.454      -0.053      -0.283      -2.782      -1.645
1.07.45_105      -0.626       1.401      -0.041      -0.162      -2.102      -1.529
1.07.45_110      -0.416       0.796      -0.032      -0.092      -1.597      -1.341
1.07.45_125      -0.163       0.142      -0.016      -0.016      -0.732      -0.785
1.07.45_150      -0.068       0.007      -0.005      -0.001      -0.233      -0.300
1.07.45_200      -0.020       0.000      -0.001      -0.000      -0.039      -0.059
1.07.49_080      -5.648      17.560      -0.691      -1.166     -10.710      -0.655
1.07.49_085      -3.902      12.178      -0.508      -0.816      -8.839      -1.888
1.07.49_090      -2.692       8.413      -0.383      -0.561      -7.309      -2.532
1.07.49_095      -1.854       5.792      -0.295      -0.381      -6.056      -2.794
1.07.49_100      -1.275       3.973      -0.230      -0.257      -5.028      -2.817
1.07.49_105      -0.876       2.717      -0.182      -0.172      -4.184      -2.697
1.07.49_110      -0.600       1.853      -0.146      -0.114      -3.491      -2.499
1.07.49_125      -0.191       0.578      -0.080      -0.033      -2.065      -1.790
1.07.49_150      -0.021       0.080      -0.034      -0.004      -0.924      -0.904
1.07.49_200       0.009       0.001      -0.009      -0.000      -0.240      -0.239
1.07.55_080      -8.742      22.115      -0.734      -1.467     -10.783       0.387
1.07.55_085      -5.898      14.282      -0.490      -1.067      -8.508      -1.680
1.07.55_090      -4.034       9.166      -0.354      -0.737      -6.724      -2.683
1.07.55_095      -2.809       5.849      -0.270      -0.494      -5.323      -3.047
1.07.55_100      -2.002       3.714      -0.211      -0.324      -4.224      -3.047
1.07.55_105      -1.464       2.346      -0.168      -0.210      -3.358      -2.856
1.07.55_110      -1.103       1.475      -0.135      -0.136      -2.678      -2.577
1.07.55_125      -0.562       0.358      -0.072      -0.036      -1.389      -1.700
1.07.55_150      -0.272       0.032      -0.027      -0.004      -0.512      -0.784
1.07.55_200      -0.103       0.000      -0.005      -0.000      -0.100      -0.208
1.07.56_080     -25.499      66.833      -2.136      -5.376     -28.338       5.484
1.07.56_085     -15.381      40.961      -1.082      -3.940     -21.790      -1.231
1.07.56_090      -9.268      24.915      -0.619      -2.618     -16.840      -4.429
1.07.56_095      -5.591      15.054      -0.393      -1.650     -13.071      -5.652
1.07.56_100      -3.388       9.040      -0.270      -1.007     -10.187      -5.812
1.07.56_105      -2.071       5.397      -0.193      -0.603      -7.972      -5.443
1.07.56_110      -1.286       3.206      -0.143      -0.357      -6.267      -4.847
1.07.56_125      -0.366       0.654      -0.064      -0.072      -3.141      -2.988
1.07.56_150      -0.107       0.043      -0.021      -0.005      -1.122      -1.212
1.07.56_200      -0.039       0.000      -0.004      -0.000      -0.217      -0.259
1.07.59_080      -8.590      24.387      -0.724      -1.237     -13.095       0.741
1.07.59_085      -5.588      15.955      -0.439      -0.866     -10.446      -1.383
1.07.59_090      -3.631      10.389      -0.278      -0.580      -8.358      -2.459
1.07.59_095      -2.360       6.736      -0.182      -0.377      -6.708      -2.892
1.07.59_100      -1.536       4.351      -0.122      -0.241      -5.402      -2.949
1.07.59_105      -1.000       2.799      -0.083      -0.152      -4.363      -2.799
1.07.59_110      -0.655       1.797      -0.057      -0.095      -3.538      -2.549
1.07.59_125      -0.189       0.466      -0.020      -0.023      -1.933      -1.698
1.07.59_150      -0.031       0.047      -0.004      -0.002      -0.777      -0.767
1.07.59_200      -0.003       0.000      -0.000      -0.000      -0.176      -0.179
1.07.61_080      -7.695      21.820      -0.546      -1.021     -11.513       1.046
1.07.61_085      -5.039      14.182      -0.326      -0.699      -9.129      -1.012
1.07.61_090      -3.311       9.179      -0.205      -0.459      -7.265      -2.061
1.07.61_095      -2.186       5.917      -0.134      -0.294      -5.802      -2.499
1.07.61_100      -1.454       3.801      -0.090      -0.185      -4.650      -2.578
1.07.61_105      -0.978       2.435      -0.061      -0.115      -3.742      -2.461
1.07.61_110      -0.666       1.555      -0.043      -0.071      -3.023      -2.247
1.07.61_125      -0.233       0.398      -0.015      -0.016      -1.638      -1.504
1.07.61_150      -0.062       0.040      -0.003      -0.001      -0.652      -0.679
1.07.61_200      -0.012       0.000      -0.000      -0.000      -0.147      -0.159
1.07.62_080     -12.439      30.663      -0.886      -1.672     -13.491       2.176
1.07.62_085      -7.817      18.934      -0.478      -1.197     -10.406      -0.965
1.07.62_090      -4.949      11.608      -0.289      -0.785      -8.058      -2.472
1.07.62_095      -3.166       7.071      -0.191      -0.489      -6.261      -3.035
1.07.62_100      -2.052       4.283      -0.135      -0.296      -4.880      -3.080
1.07.62_105      -1.353       2.580      -0.099      -0.176      -3.817      -2.865
1.07.62_110      -0.910       1.547      -0.075      -0.103      -2.998      -2.538
1.07.62_125      -0.318       0.326      -0.035      -0.020      -1.495      -1.542
1.07.62_150      -0.085       0.023      -0.012      -0.001      -0.526      -0.601
1.07.62_200      -0.012       0.000      -0.002      -0.000      -0.098      -0.112
1.07.64_080      -4.988      13.059      -0.807      -0.818      -6.534      -0.088
1.07.64_085      -3.590       9.168      -0.597      -0.573      -5.348      -0.940
1.07.64_090      -2.584       6.393      -0.447      -0.393      -4.379      -1.411
1.07.64_095      -1.862       4.429      -0.338      -0.266      -3.587      -1.625
1.07.64_100      -1.346       3.051      -0.258      -0.178      -2.942      -1.673
1.07.64_105      -0.978       2.091      -0.199      -0.118      -2.417      -1.621
1.07.64_110      -0.716       1.426      -0.154      -0.078      -1.989      -1.510
1.07.64_125      -0.297       0.441      -0.075      -0.021      -1.127      -1.079
1.07.64_150      -0.087       0.059      -0.026      -0.002      -0.468      -0.525
1.07.64_200      -0.015       0.001      -0.005      -0.000      -0.108      -0.128
1.07.68_080     -14.537      36.399      -1.713      -4.345     -14.480       1.325
1.07.68_085      -9.911      24.652      -1.025      -3.170     -11.614      -1.068
1.07.68_090      -6.759      16.604      -0.642      -2.227      -9.334      -2.358
1.07.68_095      -4.619      11.127      -0.419      -1.526      -7.515      -2.953
1.07.68_100      -3.170       7.423      -0.285      -1.029      -6.062      -3.122
1.07.68_105      -2.191       4.931      -0.200      -0.685      -4.899      -3.044
1.07.68_110      -1.531       3.264      -0.144      -0.453      -3.968      -2.833
1.07.68_125      -0.584       0.926      -0.062      -0.128      -2.140      -1.988
1.07.68_150      -0.204       0.107      -0.021      -0.016      -0.817      -0.951
1.07.68_200      -0.089       0.001      -0.005      -0.000      -0.162      -0.255
1.07.70_080     -11.994      27.227      -1.037      -1.663     -12.690      -0.156
1.07.70_085      -8.296      17.887      -0.688      -1.205     -10.082      -2.383
1.07.70_090      -5.831      11.694      -0.488      -0.831      -8.029      -3.484
1.07.70_095      -4.181       7.610      -0.363      -0.556      -6.408      -3.899
1.07.70_100      -3.071       4.933      -0.280      -0.365      -5.128      -3.911
1.07.70_105      -2.317       3.184      -0.220      -0.237      -4.115      -3.704
1.07.70_110      -1.798       2.049      -0.175      -0.152      -3.311      -3.388
1.07.70_125      -0.986       0.535      -0.093      -0.041      -1.763      -2.347
1.07.70_150      -0.513       0.054      -0.036      -0.005      -0.674      -1.174
1.07.70_200      -0.206       0.001      -0.008      -0.000      -0.140      -0.353
1.07.72_080     -10.777      24.921      -2.316      -2.494     -11.203      -1.870
1.07.72_085      -8.117      17.008      -1.734      -1.846      -9.128      -3.817
1.07.72_090      -6.240      11.557      -1.337      -1.326      -7.453      -4.799
1.07.72_095      -4.907       7.825      -1.054      -0.935      -6.096      -5.167
1.07.72_100      -3.950       5.282      -0.843      -0.652      -4.995      -5.158
1.07.72_105      -3.253       3.556      -0.682      -0.453      -4.100      -4.933
1.07.72_110      -2.738       2.387      -0.557      -0.314      -3.372      -4.593
1.07.72_125      -1.806       0.714      -0.314      -0.106      -1.902      -3.414
1.07.72_150      -1.087       0.092      -0.132      -0.020      -0.779      -1.927
1.07.72_200      -0.483       0.001      -0.030      -0.001      -0.172      -0.685
1.07.74_080      -9.604      22.243      -0.940      -1.419     -10.547      -0.267
1.07.74_085      -6.797      14.710      -0.668      -1.030      -8.413      -2.198
1.07.74_090      -4.881       9.670      -0.493      -0.719      -6.719      -3.142
1.07.74_095      -3.569       6.322      -0.374      -0.489      -5.373      -3.483
1.07.74_100      -2.665       4.113      -0.288      -0.328      -4.304      -3.472
1.07.74_105      -2.035       2.663      -0.224      -0.217      -3.455      -3.268
1.07.74_110      -1.591       1.718      -0.176      -0.143      -2.780      -2.972
1.07.74_125      -0.867       0.453      -0.089      -0.040      -1.481      -2.023
1.07.74_150      -0.428       0.047      -0.032      -0.005      -0.564      -0.982
1.07.74_200      -0.164       0.000      -0.006      -0.000      -0.115      -0.285
1.07.78_080      -3.136      10.234      -0.188      -0.713      -5.395       0.803
1.07.78_085      -2.011       6.618      -0.108      -0.463      -4.229      -0.193
1.07.78_090      -1.284       4.249      -0.064      -0.293      -3.321      -0.712
1.07.78_095      -0.817       2.711      -0.039      -0.182      -2.614      -0.940
1.07.78_100      -0.519       1.721      -0.024      -0.111      -2.064      -0.998
