# DFT-SAPT benchmark energies with the asymptotically corrected PBE0 potential for SH250x10
# All energy units have been converted to kcal/mol
# The calculations have been performed by E. Masumian and A. D. Boese (reference)

System             Elst        Exch        Ind       deltaHF       Disp       Total    
2.2.06_105      -4.532       5.612      -0.414       0.012      -4.466      -3.787
2.2.06_110      -3.063       3.540      -0.313       0.012      -3.552      -3.376
2.2.06_125      -1.012       0.879      -0.146       0.013      -1.833      -2.099
2.2.06_150      -0.192       0.084      -0.045       0.004      -0.674      -0.823
2.2.06_200       0.014       0.001      -0.006       0.000      -0.136      -0.127
2.2.07_080     -34.500      50.520      -3.549       3.223     -14.290       1.404
2.2.07_085     -22.185      32.318      -1.947       1.212     -11.082      -1.685
2.2.07_090     -14.316      20.518      -1.156       0.440      -8.638      -3.152
2.2.07_095      -9.278      12.952      -0.746       0.164      -6.760      -3.668
2.2.07_100      -6.043       8.142      -0.517       0.073      -5.308      -3.653
2.2.07_105      -3.956       5.101      -0.376       0.045      -4.181      -3.367
2.2.07_110      -2.602       3.188      -0.282       0.035      -3.304      -2.966
2.2.07_125      -0.752       0.769      -0.129       0.020      -1.670      -1.762
2.2.07_150      -0.061       0.070      -0.039       0.005      -0.593      -0.618
2.2.07_200       0.065       0.001      -0.006       0.000      -0.111      -0.051
2.3.01_080     -49.809      77.931      -9.492      -3.226     -16.481      -1.075
2.3.01_085     -33.863      51.869      -5.854      -3.399     -12.941      -4.188
2.3.01_090     -23.306      34.307      -3.770      -2.796     -10.236      -5.800
2.3.01_095     -16.277      22.595      -2.540      -2.074      -8.147      -6.442
2.3.01_100     -11.563      14.844      -1.783      -1.457      -6.517      -6.477
2.3.01_105      -8.369       9.733      -1.296      -0.992      -5.236      -6.160
2.3.01_110      -6.181       6.375      -0.968      -0.663      -4.221      -5.658
2.3.01_125      -2.819       1.782      -0.447      -0.189      -2.258      -3.932
2.3.01_150      -1.088       0.210      -0.149      -0.024      -0.860      -1.912
2.3.01_200      -0.320       0.003      -0.026      -0.000      -0.173      -0.516
2.3.02_080     -15.583      27.197      -1.857      -0.128      -9.065       0.564
2.3.02_085      -9.906      16.945      -1.217      -0.242      -7.028      -1.447
2.3.02_090      -6.374      10.555      -0.850      -0.206      -5.479      -2.354
2.3.02_095      -4.153       6.576      -0.621      -0.146      -4.291      -2.636
2.3.02_100      -2.741       4.096      -0.467      -0.094      -3.376      -2.582
2.3.02_105      -1.832       2.550      -0.356      -0.058      -2.667      -2.363
2.3.02_110      -1.238       1.586      -0.275      -0.035      -2.117      -2.078
2.3.02_125      -0.399       0.379      -0.133      -0.006      -1.091      -1.250
2.3.02_150      -0.042       0.034      -0.046       0.000      -0.404      -0.458
2.3.02_200       0.050       0.000      -0.009       0.000      -0.084      -0.042
2.3.03_080     -25.000      39.850      -3.545      -0.319     -10.606       0.381
2.3.03_085     -16.574      25.109      -2.223      -0.573      -8.178      -2.440
2.3.03_090     -11.221      15.751      -1.486      -0.503      -6.351      -3.810
2.3.03_095      -7.784       9.853      -1.047      -0.368      -4.960      -4.305
2.3.03_100      -5.546       6.150      -0.767      -0.248      -3.893      -4.303
2.3.03_105      -4.066       3.833      -0.577      -0.162      -3.069      -4.039
2.3.03_110      -3.067       2.386      -0.441      -0.104      -2.430      -3.656
2.3.03_125      -1.540       0.572      -0.212      -0.027      -1.242      -2.449
2.3.03_150      -0.699       0.052      -0.072      -0.004      -0.453      -1.177
2.3.03_200      -0.249       0.000      -0.013      -0.000      -0.090      -0.353
2.3.04_080     -13.550      24.344      -1.615      -0.093      -8.487       0.599
2.3.04_085      -8.458      15.058      -1.064      -0.191      -6.549      -1.205
2.3.04_090      -5.314       9.305      -0.745      -0.163      -5.077      -1.994
2.3.04_095      -3.355       5.745      -0.543      -0.114      -3.951      -2.217
2.3.04_100      -2.123       3.544      -0.405      -0.072      -3.086      -2.141
2.3.04_105      -1.339       2.183      -0.307      -0.043      -2.419      -1.925
2.3.04_110      -0.836       1.343      -0.235      -0.025      -1.904      -1.657
2.3.04_125      -0.153       0.309      -0.111      -0.003      -0.956      -0.915
2.3.04_150       0.095       0.025      -0.037       0.001      -0.338      -0.255
2.3.04_200       0.108       0.000      -0.007       0.000      -0.065       0.037
2.3.05_080     -24.580      42.995      -4.190      -1.455     -11.270       1.501
2.3.05_085     -15.818      26.791      -2.464      -1.300      -8.640      -1.430
2.3.05_090     -10.332      16.575      -1.510      -0.956      -6.672      -2.895
2.3.05_095      -6.880      10.201      -0.962      -0.645      -5.184      -3.469
2.3.05_100      -4.686       6.249      -0.634      -0.416      -4.048      -3.535
2.3.05_105      -3.276       3.814      -0.430      -0.261      -3.177      -3.330
2.3.05_110      -2.355       2.319      -0.299      -0.162      -2.505      -3.002
2.3.05_125      -1.037       0.513      -0.112      -0.039      -1.270      -1.944
2.3.05_150      -0.404       0.040      -0.029      -0.004      -0.464      -0.862
2.3.05_200      -0.116       0.000      -0.004       0.001      -0.096      -0.215
2.3.06_080      -9.765      19.692      -0.962      -0.141      -7.484       1.339
2.3.06_085      -5.954      11.686      -0.562      -0.174      -5.686      -0.690
2.3.06_090      -3.687       6.912      -0.346      -0.134      -4.346      -1.601
2.3.06_095      -2.326       4.076      -0.222      -0.089      -3.341      -1.902
2.3.06_100      -1.499       2.398      -0.148      -0.056      -2.584      -1.888
2.3.06_105      -0.990       1.407      -0.100      -0.034      -2.010      -1.727
2.3.06_110      -0.670       0.824      -0.070      -0.020      -1.574      -1.510
2.3.06_125      -0.240       0.164      -0.026      -0.004      -0.790      -0.897
2.3.06_150      -0.059       0.011      -0.007      -0.000      -0.291      -0.346
2.3.06_200       0.003       0.000      -0.001       0.000      -0.063      -0.062
2.3.07_080     -12.552      24.801      -1.680      -0.191      -9.114       1.265
2.3.07_085      -7.715      14.745      -0.976      -0.273      -6.934      -1.152
2.3.07_090      -4.834       8.710      -0.597      -0.220      -5.305      -2.247
2.3.07_095      -3.109       5.117      -0.382      -0.152      -4.080      -2.606
2.3.07_100      -2.066       2.993      -0.253      -0.099      -3.153      -2.579
2.3.07_105      -1.426       1.742      -0.173      -0.063      -2.451      -2.370
2.3.07_110      -1.026       1.011      -0.122      -0.040      -1.916      -2.092
2.3.07_125      -0.484       0.194      -0.049      -0.010      -0.952      -1.302
2.3.07_150      -0.226       0.012      -0.015      -0.001      -0.342      -0.572
2.3.07_200      -0.084       0.000      -0.003      -0.000      -0.069      -0.156
2.3.08_080      -8.508      17.718      -0.832      -0.159      -7.028       1.191
2.3.08_085      -5.109      10.420      -0.490      -0.175      -5.306      -0.661
2.3.08_090      -3.105       6.100      -0.304      -0.132      -4.028      -1.468
2.3.08_095      -1.913       3.556      -0.196      -0.087      -3.072      -1.712
2.3.08_100      -1.197       2.066      -0.131      -0.054      -2.356      -1.671
2.3.08_105      -0.761       1.197      -0.090      -0.032      -1.816      -1.503
2.3.08_110      -0.492       0.691      -0.063      -0.019      -1.410      -1.292
2.3.08_125      -0.141       0.131      -0.024      -0.003      -0.687      -0.725
2.3.08_150      -0.007       0.008      -0.007      -0.000      -0.241      -0.247
2.3.08_200       0.024       0.000      -0.002       0.000      -0.048      -0.026
2.3.09_080     -27.700      47.230      -4.861      -2.297     -11.606       0.766
2.3.09_085     -18.041      29.841      -2.933      -1.913      -8.920      -1.966
2.3.09_090     -11.939      18.724      -1.863      -1.387      -6.904      -3.368
2.3.09_095      -8.063      11.688      -1.244      -0.941      -5.375      -3.934
2.3.09_100      -5.582       7.267      -0.869      -0.616      -4.205      -4.005
2.3.09_105      -3.977       4.501      -0.630      -0.395      -3.303      -3.804
2.3.09_110      -2.924       2.780      -0.471      -0.251      -2.606      -3.472
2.3.09_125      -1.404       0.646      -0.225      -0.065      -1.315      -2.362
2.3.09_150      -0.652       0.055      -0.085      -0.008      -0.469      -1.160
2.3.09_200      -0.252       0.000      -0.021       0.001      -0.091      -0.363
2.3.10_080     -14.720      25.349      -1.906      -0.252      -7.853       0.618
2.3.10_085      -9.431      15.269      -1.182      -0.308      -5.945      -1.596
2.3.10_090      -6.218       9.146      -0.786      -0.241      -4.529      -2.628
2.3.10_095      -4.245       5.453      -0.554      -0.164      -3.470      -2.979
2.3.10_100      -3.015       3.239      -0.408      -0.106      -2.672      -2.960
2.3.10_105      -2.233       1.919      -0.310      -0.067      -2.068      -2.759
2.3.10_110      -1.723       1.134      -0.241      -0.043      -1.609      -2.482
2.3.10_125      -0.970       0.231      -0.125      -0.012      -0.787      -1.663
2.3.10_150      -0.534       0.016      -0.050      -0.002      -0.275      -0.845
2.3.10_200      -0.237       0.000      -0.012      -0.000      -0.054      -0.303
2.3.11_080     -70.413     111.729     -15.692      -6.624     -21.739      -2.739
2.3.11_085     -48.323      75.845      -9.655      -7.869     -17.107      -7.108
2.3.11_090     -33.422      51.028      -6.139      -6.975     -13.578      -9.087
2.3.11_095     -23.358      34.097      -4.059      -5.498     -10.858      -9.676
2.3.11_100     -16.538      22.667      -2.792      -4.074      -8.737      -9.474
2.3.11_105     -11.892      15.015      -1.992      -2.909      -7.067      -8.846
2.3.11_110      -8.703       9.920      -1.467      -2.030      -5.741      -8.020
2.3.11_125      -3.844       2.828      -0.669      -0.644      -3.144      -5.472
2.3.11_150      -1.452       0.341      -0.229      -0.092      -1.241      -2.673
2.3.11_200      -0.451       0.005      -0.043      -0.003      -0.265      -0.757
2.3.12_080     -19.846      33.907      -2.594      -0.324     -10.531       0.612
2.3.12_085     -12.777      21.535      -1.711      -0.443      -8.245      -1.641
2.3.12_090      -8.307      13.665      -1.204      -0.362      -6.492      -2.699
2.3.12_095      -5.452       8.667      -0.886      -0.251      -5.135      -3.057
2.3.12_100      -3.612       5.494      -0.671      -0.161      -4.078      -3.029
2.3.12_105      -2.414       3.479      -0.517      -0.099      -3.252      -2.802
2.3.12_110      -1.625       2.199      -0.402      -0.058      -2.603      -2.489
2.3.12_125      -0.503       0.549      -0.198      -0.009      -1.373      -1.534
2.3.12_150      -0.036       0.052      -0.069       0.001      -0.524      -0.576
2.3.12_200       0.069       0.000      -0.014       0.001      -0.114      -0.058
2.3.13_080     -33.972      55.172      -5.242      -1.293     -13.967       0.697
2.3.13_085     -22.515      35.229      -3.207      -1.676     -10.871      -3.040
2.3.13_090     -15.157      22.341      -2.083      -1.428      -8.523      -4.850
2.3.13_095     -10.406      14.102      -1.430      -1.055      -6.722      -5.512
2.3.13_100      -7.311       8.870      -1.026      -0.729      -5.329      -5.524
2.3.13_105      -5.271       5.564      -0.762      -0.485      -4.243      -5.197
2.3.13_110      -3.909       3.482      -0.579      -0.317      -3.393      -4.716
2.3.13_125      -1.883       0.844      -0.278      -0.087      -1.781      -3.185
2.3.13_150      -0.845       0.078      -0.098      -0.012      -0.675      -1.552
2.3.13_200      -0.311       0.001      -0.019      -0.001      -0.142      -0.473
2.3.14_080     -17.245      32.143      -1.991      -0.428     -11.178       1.301
2.3.14_085     -10.569      19.617      -1.232      -0.499      -8.699      -1.381
2.3.14_090      -6.481      11.903      -0.812      -0.381      -6.802      -2.573
2.3.14_095      -3.973       7.187      -0.561      -0.252      -5.338      -2.937
2.3.14_100      -2.429       4.322      -0.402      -0.154      -4.205      -2.869
2.3.14_105      -1.474       2.589      -0.296      -0.090      -3.326      -2.596
2.3.14_110      -0.880       1.546      -0.222      -0.050      -2.641      -2.248
2.3.14_125      -0.124       0.324      -0.105      -0.006      -1.364      -1.276
2.3.14_150       0.112       0.023      -0.038       0.001      -0.508      -0.410
2.3.14_200       0.109       0.000      -0.008       0.000      -0.105      -0.004
2.4.01_080    -122.281     157.703     -36.715      25.353     -32.462      -8.402
2.4.01_085     -84.052     111.156     -20.772       5.879     -25.224     -13.013
2.4.01_090     -57.829      77.151     -11.787      -2.215     -19.698     -14.379
2.4.01_095     -39.907      52.888      -6.812      -4.793     -15.474     -14.098
2.4.01_100     -27.677      35.900      -4.071      -4.945     -12.227     -13.020
2.4.01_105     -19.330      24.181      -2.543      -4.202      -9.713     -11.606
2.4.01_110     -13.623      16.188      -1.668      -3.260      -7.752     -10.114
2.4.01_125      -5.133       4.729      -0.601      -1.196      -4.030      -6.231
2.4.01_150      -1.401       0.575      -0.158      -0.171      -1.444      -2.599
2.4.01_200      -0.290       0.008      -0.018      -0.003      -0.251      -0.555
2.4.02_080     -39.583      58.580      -5.508       4.169     -16.424       1.234
2.4.02_085     -25.333      37.123      -2.788       0.970     -12.475      -2.504
