# DFT-SAPT benchmark energies with the asymptotically corrected B3LYP potential for HB375x10
# All energy units have been converted to kcal/mol
# The DFT-SAPT calculations have been performed by E. Masumian and A. D. Boese (https://doi.org/10.1021/acs.jctc.3c00801)

System             Elst         Exch          Ind        deltaHF        Disp           Total     
1.040_085       -16.350        28.629        -3.394        -2.747        -9.198        -3.060
1.040_090       -13.183        21.307        -2.546        -2.003        -7.882        -4.307
1.040_095       -10.710        15.890        -1.954        -1.455        -6.772        -5.001
1.040_100        -8.770        11.874        -1.528        -1.055        -5.831        -5.310
1.040_105        -7.240         8.892        -1.212        -0.766        -5.030        -5.357
1.040_110        -6.027         6.673        -0.973        -0.557        -4.349        -5.233
1.040_125        -3.648         2.845        -0.530        -0.219        -2.838        -4.390
1.040_150        -1.827         0.703        -0.217        -0.050        -1.441        -2.833
1.040_200        -0.665         0.044        -0.049        -0.004        -0.426        -1.099
1.041_080       -32.927        59.409       -10.442        -7.560       -14.201        -5.721
1.041_085       -27.637        45.475        -7.816        -5.883       -12.356        -8.217
1.041_090       -23.300        34.865        -6.008        -4.519       -10.795        -9.758
1.041_095       -19.755        26.783        -4.724        -3.445        -9.466       -10.607
1.041_100       -16.857        20.624        -3.786        -2.618        -8.325       -10.961
1.041_105       -14.480        15.924        -3.082        -1.987        -7.340       -10.966
1.041_110       -12.523        12.328        -2.540        -1.511        -6.487       -10.732
1.041_125        -8.421         5.815        -1.502        -0.676        -4.529        -9.314
1.041_150        -4.848         1.726        -0.700        -0.194        -2.556        -6.572
1.041_200        -2.094         0.163        -0.195        -0.023        -0.892        -3.040
1.042_080       -21.376        42.326        -6.073        -4.701       -11.805        -1.629
1.042_085       -17.216        31.418        -4.400        -3.490       -10.123        -3.811
1.042_090       -13.949        23.345        -3.271        -2.562        -8.713        -5.149
1.042_095       -11.383        17.372        -2.485        -1.870        -7.523        -5.890
1.042_100        -9.366        12.952        -1.924        -1.361        -6.516        -6.215
1.042_105        -7.773         9.675        -1.513        -0.991        -5.658        -6.260
1.042_110        -6.508         7.240        -1.206        -0.723        -4.924        -6.120
1.042_125        -4.025         3.067        -0.648        -0.288        -3.289        -5.184
1.042_150        -2.107         0.754        -0.268        -0.070        -1.747        -3.437
1.042_200        -0.831         0.048        -0.066        -0.007        -0.570        -1.426
1.043_080       -23.213        40.727        -6.540        -4.925        -7.783        -1.734
1.043_085       -18.930        29.913        -4.768        -3.661        -6.487        -3.933
1.043_090       -15.540        21.949        -3.569        -2.682        -5.429        -5.271
1.043_095       -12.859        16.096        -2.731        -1.947        -4.558        -5.999
1.043_100       -10.733        11.801        -2.128        -1.406        -3.838        -6.304
1.043_105        -9.041         8.652        -1.682        -1.012        -3.241        -6.325
1.043_110        -7.686         6.342        -1.344        -0.728        -2.744        -6.161
1.043_125        -4.981         2.496        -0.722        -0.273        -1.687        -5.168
1.043_150        -2.802         0.527        -0.292        -0.058        -0.786        -3.411
1.043_200        -1.219         0.024        -0.069        -0.004        -0.208        -1.477
1.044_080       -22.506        39.319        -5.982        -4.390        -8.178        -1.738
1.044_085       -18.260        28.814        -4.365        -3.244        -6.839        -3.895
1.044_090       -14.927        21.106        -3.265        -2.364        -5.738        -5.189
1.044_095       -12.307        15.458        -2.491        -1.709        -4.827        -5.876
1.044_100       -10.237        11.324        -1.930        -1.228        -4.070        -6.143
1.044_105        -8.596         8.300        -1.514        -0.881        -3.439        -6.130
1.044_110        -7.283         6.085        -1.199        -0.631        -2.911        -5.939
1.044_125        -4.660         2.407        -0.621        -0.233        -1.786        -4.893
1.044_150        -2.544         0.516        -0.231        -0.047        -0.819        -3.124
1.044_200        -1.049         0.024        -0.044        -0.003        -0.204        -1.276
1.045_080       -26.763        46.058        -7.725        -5.455        -9.084        -2.969
1.045_085       -21.964        34.125        -5.668        -4.124        -7.634        -5.266
1.045_090       -18.142        25.260        -4.264        -3.067        -6.439        -6.653
1.045_095       -15.100        18.690        -3.276        -2.258        -5.447        -7.391
1.045_100       -12.674        13.829        -2.559        -1.651        -4.620        -7.675
1.045_105       -10.730        10.235        -2.026        -1.202        -3.928        -7.651
1.045_110        -9.164         7.576        -1.621        -0.874        -3.345        -7.427
1.045_125        -5.996         3.081        -0.868        -0.336        -2.091        -6.209
1.045_150        -3.386         0.694        -0.340        -0.072        -0.989        -4.093
1.045_200        -1.464         0.035        -0.071        -0.005        -0.258        -1.762
1.046_080       -22.577        39.528        -6.048        -4.346        -8.291        -1.735
1.046_085       -18.324        28.920        -4.412        -3.213        -6.934        -3.963
1.046_090       -14.982        21.142        -3.298        -2.342        -5.818        -5.296
1.046_095       -12.353        15.452        -2.513        -1.691        -4.894        -5.999
1.046_100       -10.277        11.292        -1.944        -1.214        -4.127        -6.269
1.046_105        -8.627         8.251        -1.522        -0.868        -3.487        -6.253
1.046_110        -7.307         6.028        -1.202        -0.620        -2.952        -6.053
1.046_125        -4.668         2.353        -0.617        -0.227        -1.810        -4.969
1.046_150        -2.537         0.491        -0.227        -0.044        -0.832        -3.148
1.046_200        -1.024         0.021        -0.043        -0.002        -0.208        -1.256
1.047_080       -24.274        42.261        -6.659        -4.835        -8.529        -2.036
1.047_085       -19.781        31.157        -4.868        -3.606        -7.152        -4.251
1.047_090       -16.231        22.958        -3.647        -2.651        -6.019        -5.590
1.047_095       -13.424        16.917        -2.789        -1.931        -5.080        -6.306
1.047_100       -11.196        12.470        -2.167        -1.399        -4.298        -6.590
1.047_105        -9.421         9.196        -1.705        -1.011        -3.644        -6.584
1.047_110        -7.995         6.784        -1.355        -0.729        -3.095        -6.390
1.047_125        -5.133         2.737        -0.711        -0.275        -1.920        -5.302
1.047_150        -2.815         0.609        -0.270        -0.057        -0.897        -3.430
1.047_200        -1.170         0.030        -0.054        -0.003        -0.230        -1.427
1.048_080       -21.368        37.151        -5.842        -4.104        -8.266        -2.429
1.048_085       -17.527        27.127        -4.282        -3.006        -6.950        -4.637
1.048_090       -14.492        19.795        -3.216        -2.174        -5.865        -5.952
1.048_095       -12.092        14.443        -2.463        -1.560        -4.966        -6.639
1.048_100       -10.185        10.538        -1.917        -1.115        -4.217        -6.896
1.048_105        -8.661         7.692        -1.510        -0.795        -3.590        -6.864
1.048_110        -7.432         5.616        -1.202        -0.567        -3.063        -6.648
1.048_125        -4.938         2.188        -0.634        -0.208        -1.924        -5.516
