# DFT-SAPT benchmark energies with the asymptotically corrected PBE0 potential for HB375x10
# All energy units have been converted to kcal/mol
# The DFT-SAPT calculations have been performed by E. Masumian and A. D. Boese (reference)

System             Elst         Exch          Ind        deltaHF        Disp           Total     
1.040_095       -10.574        15.167        -1.928        -1.455        -6.618        -5.407
1.040_100        -8.684        11.336        -1.508        -1.055        -5.694        -5.606
1.040_105        -7.190         8.488        -1.197        -0.766        -4.910        -5.575
1.040_110        -6.001         6.366        -0.963        -0.557        -4.241        -5.396
1.040_125        -3.662         2.709        -0.528        -0.219        -2.764        -4.463
1.040_150        -1.851         0.665        -0.217        -0.050        -1.402        -2.854
1.040_200        -0.678         0.041        -0.049        -0.004        -0.415        -1.104
1.041_080       -32.284        56.921       -10.265        -7.560       -13.925        -7.114
1.041_085       -27.157        43.497        -7.693        -5.884       -12.105        -9.341
1.041_090       -22.947        33.298        -5.918        -4.519       -10.568       -10.653
1.041_095       -19.504        25.552        -4.657        -3.445        -9.258       -11.313
1.041_100       -16.686        19.661        -3.734        -2.618        -8.136       -11.513
1.041_105       -14.370        15.174        -3.041        -1.987        -7.171       -11.396
1.041_110       -12.465        11.750        -2.508        -1.511        -6.336       -11.069
1.041_125        -8.445         5.553        -1.488        -0.676        -4.427        -9.484
1.041_150        -4.907         1.643        -0.697        -0.194        -2.495        -6.650
1.041_200        -2.142         0.154        -0.194        -0.022        -0.871        -3.076
1.042_080       -20.783        40.390        -5.951        -4.700       -11.552        -2.597
1.042_085       -16.767        29.925        -4.317        -3.489        -9.897        -4.546
1.042_090       -13.610        22.199        -3.212        -2.562        -8.510        -5.696
1.042_095       -11.131        16.497        -2.444        -1.869        -7.342        -6.289
1.042_100        -9.184        12.286        -1.895        -1.361        -6.355        -6.510
1.042_105        -7.640         9.170        -1.491        -0.991        -5.517        -6.468
1.042_110        -6.414         6.855        -1.190        -0.723        -4.799        -6.270
1.042_125        -4.000         2.891        -0.643        -0.288        -3.201        -5.241
1.042_150        -2.115         0.706        -0.267        -0.069        -1.700        -3.446
1.042_200        -0.838         0.044        -0.066        -0.007        -0.557        -1.423
1.043_080       -22.839        39.073        -6.417        -4.926        -7.609        -2.718
1.043_085       -18.658        28.649        -4.680        -3.661        -6.334        -4.684
1.043_090       -15.347        20.999        -3.504        -2.682        -5.294        -5.828
1.043_095       -12.727        15.391        -2.682        -1.947        -4.441        -6.405
1.043_100       -10.648        11.281        -2.090        -1.406        -3.736        -6.599
1.043_105        -8.990         8.267        -1.652        -1.013        -3.153        -6.540
1.043_110        -7.660         6.059        -1.321        -0.728        -2.667        -6.318
1.043_125        -4.997         2.383        -0.712        -0.273        -1.637        -5.237
1.043_150        -2.831         0.504        -0.290        -0.057        -0.763        -3.437
1.043_200        -1.240         0.023        -0.068        -0.004        -0.202        -1.492
1.044_080       -22.135        37.782        -5.869        -4.389        -8.011        -2.623
1.044_085       -17.990        27.657        -4.282        -3.243        -6.690        -4.549
1.044_090       -14.735        20.242        -3.200        -2.364        -5.605        -5.661
1.044_095       -12.174        14.820        -2.439        -1.708        -4.709        -6.211
1.044_100       -10.151        10.856        -1.889        -1.228        -3.967        -6.379
1.044_105        -8.540         7.955        -1.481        -0.880        -3.349        -6.295
1.044_110        -7.249         5.835        -1.173        -0.630        -2.834        -6.051
1.044_125        -4.662         2.312        -0.610        -0.233        -1.736        -4.929
1.044_150        -2.557         0.497        -0.228        -0.047        -0.796        -3.130
1.044_200        -1.054         0.023        -0.044        -0.003        -0.198        -1.276
1.045_080       -26.303        44.249        -7.574        -5.454        -8.903        -3.985
1.045_085       -21.620        32.735        -5.556        -4.123        -7.473        -6.037
1.045_090       -17.889        24.210        -4.177        -3.067        -6.295        -7.218
1.045_095       -14.917        17.904        -3.206        -2.257        -5.320        -7.796
1.045_100       -12.545        13.242        -2.502        -1.650        -4.508        -7.963
1.045_105       -10.647         9.803        -1.979        -1.202        -3.829        -7.855
1.045_110        -9.111         7.257        -1.583        -0.873        -3.259        -7.570
1.045_125        -5.996         2.954        -0.850        -0.336        -2.033        -6.261
1.045_150        -3.404         0.667        -0.335        -0.071        -0.961        -4.104
1.045_200        -1.475         0.033        -0.070        -0.004        -0.250        -1.766
1.046_080       -22.197        37.980        -5.929        -4.345        -8.121        -2.612
1.046_085       -18.048        27.758        -4.324        -3.213        -6.783        -4.609
1.046_090       -14.786        20.282        -3.230        -2.341        -5.684        -5.759
1.046_095       -12.218        14.818        -2.459        -1.690        -4.778        -6.327
1.046_100       -10.186        10.825        -1.902        -1.213        -4.025        -6.502
1.046_105        -8.570         7.909        -1.489        -0.868        -3.398        -6.417
1.046_110        -7.274         5.778        -1.177        -0.620        -2.874        -6.168
1.046_125        -4.678         2.260        -0.608        -0.226        -1.761        -5.013
1.046_150        -2.553         0.473        -0.224        -0.044        -0.809        -3.158
1.046_200        -1.031         0.019        -0.042        -0.002        -0.202        -1.257
1.047_080       -23.857        40.582        -6.535        -4.834        -8.355        -2.999
1.047_085       -19.472        29.877        -4.776        -3.605        -6.997        -4.973
1.047_090       -16.005        21.997        -3.576        -2.650        -5.881        -6.115
1.047_095       -13.262        16.201        -2.731        -1.931        -4.957        -6.680
1.047_100       -11.085        11.942        -2.120        -1.398        -4.191        -6.853
1.047_105        -9.347         8.807        -1.668        -1.010        -3.550        -6.767
1.047_110        -7.950         6.503        -1.326        -0.728        -3.015        -6.516
1.047_125        -5.135         2.627        -0.697        -0.275        -1.867        -5.348
1.047_150        -2.828         0.586        -0.267        -0.057        -0.873        -3.438
1.047_200        -1.176         0.029        -0.053        -0.003        -0.223        -1.427
1.048_080       -20.915        35.691        -5.705        -4.102        -8.099        -3.129
1.048_085       -17.187        26.030        -4.181        -3.005        -6.801        -5.144
1.048_090       -14.239        18.974        -3.139        -2.173        -5.734        -6.311
1.048_095       -11.906        13.830        -2.404        -1.559        -4.851        -6.889
1.048_100       -10.051        10.086        -1.870        -1.114        -4.116        -7.066
1.048_105        -8.564         7.360        -1.474        -0.794        -3.503        -6.976
1.048_110        -7.366         5.373        -1.174        -0.566        -2.988        -6.721
1.048_125        -4.920         2.089        -0.621        -0.207        -1.873        -5.533
